agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap;distTreasure;distEnemy;distBase;health
-1290;0;50;1;-0,05099997;0;0;0;1;0,3771135;1;0,07801435;1
-1290;0;51;1;-0,05199997;0;0;0;1;0,3764434;1;0,07861257;1
-1290;0;52;1;-0,05299997;0;0;0;1;0,3757886;1;0,07919815;1
-1290;0;53;1;-0,05399996;0;0;0;1;0,3750329;1;0,07987528;1
-1290;0;54;1;-0,05499996;0;0;0;1;0,3743391;1;0,08049822;1
-1290;0;55;1;-0,05599996;0;0;0;1;0,3736809;1;0,08109024;1
-1290;0;56;1;-0,05699996;0;0;0;1;0,3730015;1;0,08170246;1
-1290;0;57;1;-0,05799996;0;0;0;1;0,372242;1;0,08238804;1
-1290;0;58;1;-0,05899996;0;0;0;1;0,3715661;1;0,08299922;1
-1290;0;59;1;-0,05999995;0;0;0;1;0,3709025;1;0,08360029;1
-1290;0;60;4;-0,06099995;0;0;0;1;0,3701154;1;0,08431445;1
-1290;0;61;4;-0,06199995;0;0;0;1;0,369444;1;0,08492465;1
-1290;0;62;4;-0,06299995;0;0;0;1;0,3687916;1;0,0855185;1
-1290;0;63;4;-0,06399995;0;0;0;1;0,368017;1;0,08622452;1
-1290;0;64;4;-0,06499995;0;0;0;1;0,3673404;1;0,08684231;1
-1290;0;65;4;-0,06599995;0;0;0;1;0,3666602;1;0,0874642;1
-1290;0;66;4;-0,06699996;0;0;0;1;0,3659899;1;0,0880779;1
-1290;0;67;4;-0,06799996;0;0;0;1;0,3652357;1;0,08876936;1
-1290;0;68;4;-0,06899996;0;0;0;1;0,3645863;1;0,08936561;1
-1290;0;69;4;-0,06999996;0;0;0;1;0,3638371;1;0,09005445;1
-1290;0;70;1;-0,07099997;0;0;0;1;0,363169;1;0,09066943;1
-1290;0;71;1;-0,07199997;0;0;0;1;0,3624932;1;0,09129231;1
-1290;0;72;1;-0,07299997;0;0;0;1;0,3618104;1;0,09192233;1
-1290;0;73;1;-0,07399997;0;0;0;1;0,3610373;1;0,09263673;1
-1290;0;74;1;-0,07499997;0;0;0;1;0,3603472;1;0,09327511;1
-1290;0;75;1;-0,07599998;0;0;0;1;0,3596505;1;0,09392044;1
-1290;0;76;1;-0,07699998;0;0;0;1;0,3589579;1;0,09456258;1
-1290;0;77;1;-0,07799998;0;0;0;1;0,3582614;1;0,09520917;1
-1290;0;78;1;-0,07899998;0;0;0;1;0,3575923;1;0,09583091;1
-1290;0;79;1;-0,07999998;0;0;0;1;0,3568506;1;0,09652086;1
-1290;0;80;1;-0,08099999;0;0;0;1;0,3561743;1;0,09715063;1
-1290;0;81;1;-0,08199999;0;0;0;1;0,355489;1;0,09778946;1
-1290;0;82;1;-0,08299999;0;0;0;1;0,3547391;1;0,09848914;1
-1290;0;83;1;-0,08399999;0;0;0;1;0,3540831;1;0,09910195;1
-1290;0;84;1;-0,08499999;0;0;0;1;0,3533179;1;0,09981732;1
-1290;0;85;1;-0,086;0;0;0;1;0,3526345;1;0,1004568;1
-1290;0;86;1;-0,087;0;0;0;1;0,3519404;1;0,101107;1
-1290;0;87;1;-0,088;0;0;0;1;0,3512762;1;0,1017298;1
-1290;0;88;1;-0,089;0;0;0;1;0,350605;1;0,1023595;1
-1290;0;89;1;-0,09;0;0;0;1;0,3498517;1;0,103067;1
-1290;0;90;1;-0,09100001;0;0;0;1;0,3491516;1;0,103725;1
-1290;0;91;1;-0,09200001;0;0;0;1;0,3484749;1;0,1043616;1
-1290;0;92;1;-0,09300001;0;0;0;1;0,3477199;1;0,1050725;1
-1290;0;93;1;-0,09400001;0;0;0;1;0,3470178;1;0,1057341;1
-1290;0;94;1;-0,09500001;0;0;0;1;0,3463534;1;0,1063607;1
-1290;0;95;1;-0,09600002;0;0;0;1;0,3456579;1;0,1070171;1
-1290;0;96;1;-0,09700002;0;0;0;1;0,3449654;1;0,1076711;1
-1290;0;97;1;-0,09800002;0;0;0;1;0,344267;1;0,1083312;1
-1290;0;98;1;-0,09900002;0;0;0;1;0,3436058;1;0,1089565;1
-1290;0;99;1;-0,1;0;0;0;1;0,3428258;1;0,1096948;1
-1290;0;100;1;-0,101;0;0;0;1;0,3421272;1;0,1103565;1
-1290;0;101;1;-0,102;0;0;0;1;0,3414444;1;0,1110037;1
-1290;0;102;1;-0,103;0;0;0;1;0,3407867;1;0,1116275;1
-1290;0;103;1;-0,104;0;0;0;1;0,3401086;1;0,1122711;1
-1290;0;104;1;-0,105;0;0;0;1;0,3393306;1;0,11301;1
-1290;0;105;4;-0,106;0;0;0;1;0,3386808;1;0,1136274;1
-1290;0;106;4;-0,107;0;0;0;1;0,338009;1;0,1142662;1
-1290;0;107;4;-0,108;0;0;0;1;0,3372408;1;0,1149971;1
-1290;0;108;4;-0,109;0;0;0;1;0,336583;1;0,1156234;1
-1290;0;109;4;-0,11;0;0;0;1;0,3358334;1;0,1163375;1
-1290;0;110;1;-0,111;0;0;0;1;0,3351758;1;0,1169643;1
-1290;0;111;1;-0,112;0;0;0;1;0,3344758;1;0,117632;1
-1290;0;112;1;-0,1130001;0;0;0;1;0,3338065;1;0,1182706;1
-1290;0;113;1;-0,1140001;0;0;0;1;0,3331089;1;0,1189367;1
-1290;0;114;1;-0,1150001;0;0;0;1;0,3323508;1;0,1196609;1
-1290;0;115;1;-0,1160001;0;0;0;1;0,3316825;1;0,1202997;1
-1290;0;116;1;-0,1170001;0;0;0;1;0,3309942;1;0,1209579;1
-1290;0;117;1;-0,1180001;0;0;0;1;0,3302284;1;0,1216907;1
-1290;0;118;1;-0,1190001;0;0;0;1;0,3295735;1;0,1223177;1
-1290;0;119;1;-0,1200001;0;0;0;1;0,3288289;1;0,1230308;1
-1290;0;120;1;-0,1210001;0;0;0;1;0,3281692;1;0,123663;1
-1290;0;121;1;-0,1220001;0;0;0;1;0,3274994;1;0,1243052;1
-1290;0;122;1;-0,1230001;0;0;0;1;0,3267286;1;0,1250445;1
-1290;0;123;1;-0,1240001;0;0;0;1;0,3260444;1;0,1257011;1
-1290;0;124;1;-0,1250001;0;0;0;1;0,325383;1;0,126336;1
-1290;0;125;4;-0,1260001;0;0;0;1;0,3246361;1;0,1270535;1
-1290;0;126;4;-0,1270001;0;0;0;1;0,3239686;1;0,1276949;1
-1290;0;127;4;-0,1280001;0;0;0;1;0,3232952;1;0,1283423;1
-1290;0;128;4;-0,1290001;0;0;0;1;0,3225452;1;0,1290635;1
-1290;0;129;4;-0,1300001;0;0;0;1;0,3218845;1;0,1296992;1
-1290;0;130;1;-0,1310001;0;0;0;1;0,321131;1;0,1304246;1
-1290;0;131;1;-0,1320001;0;0;0;1;0,3204438;1;0,1310863;1
-1290;0;132;1;-0,1330001;0;0;0;1;0,3197879;1;0,1317181;1
-1290;0;133;1;-0,1340001;0;0;0;1;0,3190234;1;0,132455;1
-1290;0;134;1;-0,1350001;0;0;0;1;0,3183617;1;0,133093;1
-1290;0;135;4;-0,1360001;0;0;0;1;0,317689;1;0,1337418;1
-1290;0;136;4;-0,1370001;0;0;0;1;0,3169879;1;0,1344182;1
-1290;0;137;4;-0,1380001;0;0;0;1;0,3162314;1;0,1351484;1
-1290;0;138;4;-0,1390001;0;0;0;1;0,3155765;1;0,1357807;1
-1290;0;139;4;-0,1400001;0;0;0;1;0,3148223;1;0,1365092;1
-1290;0;140;1;-0,1410001;0;0;0;1;0,3141688;1;0,1371407;1
-1290;0;141;1;-0,1420001;0;0;0;1;0,3134829;1;0,1378037;1
-1290;0;142;1;-0,1430001;0;0;0;1;0,312723;1;0,1385385;1
-1290;0;143;1;-0,1440001;0;0;0;1;0,3120345;1;0,1392044;1
-1290;0;144;1;-0,1450001;0;0;0;1;0,3113807;1;0,139837;1
-1290;0;145;1;-0,1460001;0;0;0;1;0,3106376;1;0,1405563;1
-1290;0;146;1;-0,1470001;0;0;0;1;0,3099594;1;0,141213;1
-1290;0;147;1;-0,1480001;0;0;0;1;0,3092554;1;0,1418949;1
-1290;0;148;1;-0,1490001;0;0;0;1;0,3085965;1;0,1425332;1
-1290;0;149;1;-0,1500001;0;0;0;1;0,3079121;1;0,1431964;1
-1290;0;150;1;-0,1510001;0;0;0;1;0,3071431;1;0,143942;1
-1290;0;151;1;-0,1520001;0;0;0;1;0,3064729;1;0,1445918;1
-1290;0;152;1;-0,1530001;0;0;0;1;0,3058003;1;0,1452443;1
-1290;0;153;1;-0,1540001;0;0;0;1;0,3050541;1;0,1459683;1
-1290;0;154;1;-0,1550001;0;0;0;1;0,3043734;1;0,146629;1
-1290;0;155;1;-0,1560001;0;0;0;1;0,3037112;1;0,1472719;1
-1290;0;156;1;-0,1570001;0;0;0;1;0,3029402;1;0,1480207;1
-1290;0;157;1;-0,1580001;0;0;0;1;0,3022786;1;0,1486633;1
-1290;0;158;1;-0,1590001;0;0;0;1;0,3015922;1;0,1493304;1
-1290;0;159;1;-0,1600001;0;0;0;1;0,3008299;1;0,1500712;1
-1290;0;160;1;-0,1610001;0;0;0;1;0,3001527;1;0,1507296;1
-1290;0;161;1;-0,1620001;0;0;0;1;0,2994811;1;0,1513828;1
-1290;0;162;1;-0,1630002;0;0;0;1;0,2987916;1;0,1520533;1
-1290;0;163;1;-0,1640002;0;0;0;1;0,2981183;1;0,1527085;1
-1290;0;164;1;-0,1650002;0;0;0;1;0,297351;1;0,1534552;1
-1290;0;165;1;-0,1660002;0;0;0;1;0,2966695;1;0,1541187;1
-1290;0;166;1;-0,1670002;0;0;0;1;0,2959606;1;0,1548089;1
-1290;0;167;1;-0,1680002;0;0;0;1;0,2952807;1;0,155471;1
-1290;0;168;1;-0,1690002;0;0;0;1;0,2946033;1;0,1561309;1
-1290;0;169;1;-0,1700002;0;0;0;1;0,2938423;1;0,1568725;1
-1290;0;170;1;-0,1710002;0;0;0;1;0,293155;1;0,1575424;1
-1290;0;171;1;-0,1720002;0;0;0;1;0,2924576;1;0,1582221;1
-1290;0;172;1;-0,1730002;0;0;0;1;0,2917921;1;0,1588711;1
-1290;0;173;1;-0,1740002;0;0;0;1;0,2911052;1;0,159541;1
-1290;0;174;1;-0,1750002;0;0;0;1;0,2903524;1;0,1602753;1
-1290;0;175;1;-0,1760002;0;0;0;1;0,2896828;1;0,1609287;1
-1290;0;176;1;-0,1770002;0;0;0;1;0,2890024;1;0,1615927;1
-1290;0;177;1;-0,1780002;0;0;0;1;0,2882502;1;0,1623269;1
-1290;0;178;1;-0,1790002;0;0;0;1;0,2875875;1;0,162974;1
-1290;0;179;1;-0,1800002;0;0;0;1;0,2868378;1;0,1637061;1
-1290;0;180;4;-0,1810002;0;0;0;1;0,2861787;1;0,1643499;1
-1290;0;181;4;-0,1820002;0;0;0;1;0,2855105;1;0,1650026;1
-1290;0;182;4;-0,1830002;0;0;0;1;0,2848055;1;0,1656915;1
-1290;0;183;4;-0,1840002;0;0;0;1;0,2840467;1;0,1664331;1
-1290;0;184;4;-0,1850002;0;0;0;1;0,2833757;1;0,167089;1
-1290;0;185;4;-0,1860002;0;0;0;1;0,282695;1;0,1677546;1
-1290;0;186;4;-0,1870002;0;0;0;1;0,2819847;1;0,1684491;1
-1290;0;187;4;-0,1880002;0;0;0;1;0,2813106;1;0,1691084;1
-1290;0;188;4;-0,1890002;0;0;0;1;0,2806247;1;0,1697793;1
-1290;0;189;4;-0,1900002;0;0;0;1;0,2798468;1;0,1705405;1
-1290;0;190;1;-0,1910002;0;0;0;1;0,2791711;1;0,1712018;1
-1290;0;191;1;-0,1920002;0;0;0;1;0,2784978;1;0,1718608;1
-1290;0;192;1;-0,1930002;0;0;0;1;0,2777382;1;0,1726044;1
-1290;0;193;1;-0,1940002;0;0;0;1;0,2770706;1;0,1732581;1
-1290;0;194;1;-0,1950002;0;0;0;1;0,2764159;1;0,1738992;1
-1290;0;195;4;-0,1960002;0;0;0;1;0,2757153;1;0,1745854;1
-1290;0;196;4;-0,1970002;0;0;0;1;0,2749569;1;0,1753283;1
-1290;0;197;4;-0,1980002;0;0;0;1;0,2742906;1;0,1759812;1
-1290;0;198;4;-0,1990002;0;0;0;1;0,2735458;1;0,1767111;1
-1290;0;199;4;-0,2000002;0;0;0;1;0,2728697;1;0,1773738;1
-1290;0;200;4;-0,2010002;0;0;0;1;0,2722068;1;0,1780236;1
-1290;0;201;4;-0,2020002;0;0;0;1;0,2714995;1;0,1787171;1
-1290;0;202;4;-0,2030002;0;0;0;1;0,2707471;1;0,1794548;1
-1290;0;203;4;-0,2040002;0;0;0;1;0,2700605;1;0,1801282;1
-1290;0;204;4;-0,2050002;0;0;0;1;0,2694001;1;0,180776;1
-1290;0;205;1;-0,2060002;0;0;0;1;0,268722;1;0,1814412;1
-1290;0;206;1;-0,2070002;0;0;0;1;0,2679694;1;0,1821797;1
-1290;0;207;1;-0,2080002;0;0;0;1;0,2672901;1;0,1828463;1
-1290;0;208;1;-0,2090002;0;0;0;1;0,2666018;1;0,1835218;1
-1290;0;209;1;-0,2100002;0;0;0;1;0,2659226;1;0,1841885;1
-1290;0;210;4;-0,2110002;0;0;0;1;0,2651339;1;0,1849627;1
-1290;0;211;4;-0,2120003;0;0;0;1;0,2644663;1;0,1856184;1
-1290;0;212;4;-0,2130003;0;0;0;1;0,2637788;1;0,1862935;1
-1290;0;213;4;-0,2140003;0;0;0;1;0,2630891;1;0,1869709;1
-1290;0;214;4;-0,2150003;0;0;0;1;0,2623373;1;0,1877094;1
-1290;0;215;1;-0,2160003;0;0;0;1;0,261673;1;0,188362;1
-1290;0;216;1;-0,2170003;0;0;0;1;0,261;1;0,1890233;1
-1290;0;217;1;-0,2180003;0;0;0;1;0,2602404;1;0,1897697;1
-1290;0;218;1;-0,2190003;0;0;0;1;0,2595802;1;0,1904186;1
-1290;0;219;1;-0,2200003;0;0;0;1;0,2588976;1;0,1910896;1
-1290;0;220;1;-0,2210003;0;0;0;1;0,2582107;1;0,1917649;1
-1290;0;221;1;-0,2220003;0;0;0;1;0,2575089;1;0,1924549;1
-1290;0;222;1;-0,2230003;0;0;0;1;0,2567457;1;0,1932054;1
-1290;0;223;1;-0,2240003;0;0;0;1;0,2560875;1;0,1938526;1
-1290;0;224;1;-0,2250003;0;0;0;1;0,2553988;1;0,19453;1
-1290;0;225;1;-0,2260003;0;0;0;1;0,2546419;1;0,1952746;1
-1290;0;226;1;-0,2270003;0;0;0;1;0,2539392;1;0,1959659;1
-1290;0;227;1;-0,2280003;0;0;0;1;0,2532516;1;0,1966424;1
-1290;0;228;1;-0,2290003;0;0;0;1;0,252595;1;0,1972886;1
-1290;0;229;1;-0,2300003;0;0;0;1;0,251923;1;0,19795;1
-1290;0;230;1;-0,2310003;0;0;0;1;0,2511705;1;0,1986906;1
-1290;0;231;1;-0,2320003;0;0;0;1;0,25048;1;0,1993703;1
-1290;0;232;1;-0,2330003;0;0;0;1;0,2498204;1;0,2000198;1
-1290;0;233;1;-0,2340003;0;0;0;1;0,2490667;1;0,2007618;1
-1290;0;234;1;-0,2350003;0;0;0;1;0,248383;1;0,2014351;1
-1290;0;235;4;-0,2360003;0;0;0;1;0,2476915;1;0,2021161;1
-1290;0;236;4;-0,2370003;0;0;0;1;0,2470115;1;0,2027858;1
-1290;0;237;4;-0,2380003;0;0;0;1;0,2462476;1;0,2035383;1
-1290;0;238;4;-0,2390003;0;0;0;1;0,2455795;1;0,2041965;1
-1290;0;239;4;-0,2400003;0;0;0;1;0,2449101;1;0,2048561;1
-1290;0;240;1;-0,2410003;0;0;0;1;0,2441632;1;0,205592;1
-1290;0;241;1;-0,2420003;0;0;0;1;0,2434744;1;0,2062708;1
-1290;0;242;1;-0,2430003;0;0;0;1;0,2428145;1;0,2069212;1
-1290;0;243;1;-0,2440003;0;0;0;1;0,2420586;1;0,2076662;1
-1290;0;244;1;-0,2450003;0;0;0;1;0,2413823;1;0,2083329;1
-1290;0;245;1;-0,2460003;0;0;0;1;0,2407283;1;0,2089776;1
-1290;0;246;1;-0,2470003;0;0;0;1;0,2400119;1;0,209684;1
-1290;0;247;1;-0,2480003;0;0;0;1;0,2392458;1;0,2104395;1
-1290;0;248;1;-0,2490003;0;0;0;1;0,2385853;1;0,2110907;1
-1290;0;249;1;-0,2500003;0;0;0;1;0,2379107;1;0,2117561;1
-1290;0;250;1;-0,2510003;0;0;0;1;0,2372151;1;0,2124422;1
-1290;0;251;1;-0,2520003;0;0;0;1;0,2364398;1;0,213207;1
-1290;0;252;1;-0,2530003;0;0;0;1;0,2357674;1;0,2138702;1
-1290;0;253;1;-0,2540003;0;0;0;1;0,2351093;1;0,2145195;1
-1290;0;254;1;-0,2550003;0;0;0;1;0,2344529;1;0,2151673;1
-1290;0;255;1;-0,2560003;0;0;0;1;0,2336869;1;0,2159231;1
-1290;0;256;1;-0,2570002;0;0;0;1;0,2330054;1;0,2165957;1
-1290;0;257;1;-0,2580002;0;0;0;1;0,232256;1;0,2173353;1
-1290;0;258;1;-0,2590002;0;0;0;1;0,2315903;1;0,2179925;1
-1290;0;259;1;-0,2600002;0;0;0;1;0,2309254;1;0,2186488;1
-1290;0;260;4;-0,2610002;0;0;0;1;0,2301468;1;0,2194174;1
-1290;0;261;4;-0,2620002;0;0;0;1;0,2294531;1;0,2201023;1
-1290;0;262;4;-0,2630002;0;0;0;1;0,2287864;1;0,2207606;1
-1290;0;263;4;-0,2640001;0;0;0;1;0,2281289;1;0,2214098;1
-1290;0;264;4;-0,2650001;0;0;0;1;0,227373;1;0,2221564;1
-1290;0;265;4;-0,2660001;0;0;0;1;0,2267205;1;0,2228008;1
-1290;0;266;4;-0,2670001;0;0;0;1;0,2259566;1;0,2235553;1
-1290;0;267;4;-0,2680001;0;0;0;1;0,2252948;1;0,224209;1
-1290;0;268;4;-0,2690001;0;0;0;1;0,2245438;1;0,224951;1
-1290;0;269;4;-0,2700001;0;0;0;1;0,2238704;1;0,2256163;1
-1290;0;270;1;-0,2710001;0;0;0;1;0,2232008;1;0,2262778;1
-1290;0;271;1;-0,272;0;0;0;1;0,2225307;1;0,22694;1
-1290;0;272;1;-0,273;0;0;0;1;0,221827;1;0,2276354;1
-1290;0;273;1;-0,274;0;0;0;1;0,2210569;1;0,2283965;1
-1290;0;274;1;-0,275;0;0;0;1;0,220354;1;0,2290912;1
-1290;0;275;1;-0,276;0;0;0;1;0,2196702;1;0,2297671;1
-1290;0;276;1;-0,277;0;0;0;1;0,2189668;1;0,2304623;1
-1290;0;277;1;-0,278;0;0;0;1;0,2182889;1;0,2311325;1
-1290;0;278;1;-0,279;0;0;0;1;0,2176294;1;0,2317846;1
-1290;0;279;1;-0,2799999;0;0;0;1;0,2168497;1;0,2325554;1
-1290;0;280;4;-0,2809999;0;0;0;1;0,2162427;1;0,2331555;1
-1290;0;281;4;-0,2819999;0;0;0;1;0,2154536;1;0,2339359;1
-1290;0;282;4;-0,2829999;0;0;0;1;0,2147776;1;0,2346044;1
-1290;0;283;4;-0,2839999;0;0;0;1;0,2140806;1;0,2352938;1
-1290;0;284;4;-0,2849999;0;0;0;1;0,213418;1;0,2359491;1
-1290;0;285;1;-0,2859999;0;0;0;1;0,2127363;1;0,2366235;1
-1290;0;286;1;-0,2869999;0;0;0;1;0,2119782;1;0,2373733;1
-1290;0;287;1;-0,2879998;0;0;0;1;0,2113142;1;0,2380302;1
-1290;0;288;1;-0,2889998;0;0;0;1;0,2105648;1;0,2387716;1
-1290;0;289;1;-0,2899998;0;0;0;1;0,2098739;1;0,2394552;1
-1290;0;290;1;-0,2909998;0;0;0;1;0,209189;1;0,2401329;1
-1290;0;291;1;-0,2919998;0;0;0;1;0,2085076;1;0,2408071;1
-1290;0;292;1;-0,2929998;0;0;0;1;0,2078208;1;0,2414868;1
-1290;0;293;1;-0,2939998;0;0;0;1;0,2071375;1;0,242163;1
-1290;0;294;1;-0,2949997;0;0;0;1;0,2064435;1;0,2428499;1
-1290;0;295;1;-0,2959997;0;0;0;1;0,2056774;1;0,2436082;1
-1290;0;296;1;-0,2969997;0;0;0;1;0,2049612;1;0,2443172;1
-1290;0;297;1;-0,2979997;0;0;0;1;0,2042976;1;0,2449741;1
-1290;0;298;1;-0,2989997;0;0;0;1;0,2035522;1;0,245712;1
-1290;0;299;1;-0,2999997;0;0;0;1;0,2028765;1;0,246381;1
-1290;0;300;1;-0,3009997;0;0;0;1;0,2021871;1;0,2470636;1
-1290;0;301;1;-0,3019997;0;0;0;1;0,2015188;1;0,2477253;1
-1290;0;302;1;-0,3029996;0;0;0;1;0,2007973;1;0,2484397;1
-1290;0;303;1;-0,3039996;0;0;0;1;0,2000857;1;0,2491444;1
-1290;0;304;1;-0,3049996;0;0;0;1;0,1994296;1;0,2497942;1
-1290;0;305;4;-0,3059996;0;0;0;1;0,1986711;1;0,2505454;1
-1290;0;306;4;-0,3069996;0;0;0;1;0,1979982;1;0,2512119;1
-1290;0;307;4;-0,3079996;0;0;0;1;0,197313;1;0,2518906;1
-1290;0;308;4;-0,3089996;0;0;0;1;0,1966339;1;0,2525633;1
-1290;0;309;4;-0,3099996;0;0;0;1;0,1958731;1;0,253317;1
-1290;0;310;4;-0,3109995;0;0;0;1;0,1951898;1;0,2539939;1
-1290;0;311;4;-0,3119995;0;0;0;1;0,1945077;1;0,2546697;1
-1290;0;312;4;-0,3129995;0;0;0;1;0,1938427;1;0,2553287;1
-1290;0;313;4;-0,3139995;0;0;0;1;0,1930985;1;0,256066;1
-1290;0;314;4;-0,3149995;0;0;0;1;0,1924315;1;0,256727;1
-1290;0;315;1;-0,3159995;0;0;0;1;0,1916798;1;0,2574719;1
-1290;0;316;1;-0,3169995;0;0;0;1;0,1910106;1;0,2581351;1
-1290;0;317;1;-0,3179995;0;0;0;1;0,1903322;1;0,2588074;1
-1290;0;318;1;-0,3189994;0;0;0;1;0,189581;1;0,259552;1
-1290;0;319;1;-0,3199994;0;0;0;1;0,1888945;1;0,2602325;1
-1290;0;320;1;-0,3209994;0;0;0;1;0,1882086;1;0,2609124;1
-1290;0;321;1;-0,3219994;0;0;0;1;0,1875382;1;0,261577;1
-1290;0;322;1;-0,3229994;0;0;0;1;0,1867692;1;0,2623392;1
-1290;0;323;1;-0,3239994;0;0;0;1;0,1861115;1;0,2629913;1
-1290;0;324;1;-0,3249994;0;0;0;1;0,1853628;1;0,2637336;1
-1290;0;325;1;-0,3259993;0;0;0;1;0,1846887;1;0,264402;1
-1290;0;326;1;-0,3269993;0;0;0;1;0,1840067;1;0,2650782;1
-1290;0;327;1;-0,3279993;0;0;0;1;0,1833448;1;0,2657346;1
-1290;0;328;1;-0,3289993;0;0;0;1;0,1825948;1;0,2664783;1
-1290;0;329;1;-0,3299993;0;0;0;1;0,1819305;1;0,2671371;1
-1290;0;330;1;-0,3309993;0;0;0;1;0,1811766;1;0,2678848;1
-1290;0;331;1;-0,3319993;0;0;0;1;0,1804991;1;0,2685568;1
-1290;0;332;1;-0,3329993;0;0;0;1;0,1798336;1;0,2692168;1
-1290;0;333;1;-0,3339992;0;0;0;1;0,1790759;1;0,2699684;1
-1290;0;334;1;-0,3349992;0;0;0;1;0,1783894;1;0,2706494;1
-1290;0;335;4;-0,3359992;0;0;0;1;0,1777189;1;0,2713145;1
-1290;0;336;4;-0,3369992;0;0;0;1;0,1770324;1;0,2719955;1
-1290;0;337;4;-0,3379992;0;0;0;1;0,1762673;1;0,2727545;1
-1290;0;338;4;-0,3389992;0;0;0;1;0,1755897;1;0,2734268;1
-1290;0;339;4;-0,3399992;0;0;0;1;0,1749299;1;0,2740815;1
-1290;0;340;1;-0,3409992;0;0;0;1;0,1741741;1;0,2748314;1
-1290;0;341;1;-0,3419991;0;0;0;1;0,1734988;1;0,2755015;1
