agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap;distTreasure;distEnemy;distBase;health;score
-1724;0;113;1;-0,1140001;0;0;0;1;0,2990017;1;0,1253575;1;0
-1724;0;114;1;-0,1150001;0;0;0;1;0,2982974;1;0,1260577;1;0
-1724;0;115;1;-0,1160001;0;0;0;1;0,2975964;1;0,1267546;1;0
-1724;0;116;1;-0,1170001;0;0;0;1;0,2968603;1;0,1274865;1;0
-1724;0;117;1;-0,1180001;0;0;0;1;0,296211;1;0,1281322;1;0
-1724;0;118;1;-0,1190001;0;0;0;1;0,2955149;1;0,1288244;1;0
-1724;0;119;1;-0,1200001;0;0;0;1;0,2947972;1;0,1295381;1;0
-1724;0;120;1;-0,1210001;0;0;0;1;0,2940776;1;0,1302539;1;0
-1724;0;121;1;-0,1220001;0;0;0;1;0,2933458;1;0,1309818;1;0
-1724;0;122;1;-0,1230001;0;0;0;1;0,292721;1;0,1316032;1;0
-1724;0;123;1;-0,1240001;0;0;0;1;0,2920343;1;0,1322863;1;0
-1724;0;124;1;-0,1250001;0;0;0;1;0,2913035;1;0,1330133;1;0
-1724;0;125;1;-0,1260001;0;0;0;1;0,2906117;1;0,1337015;1;0
-1724;0;126;1;-0,1270001;0;0;0;1;0,289862;1;0,1344474;1;0
-1724;0;127;1;-0,1280001;0;0;0;1;0,2891729;1;0,1351331;1;0
-1724;0;128;1;-0,1290001;0;0;0;1;0,2884845;1;0,135818;1;0
-1724;0;129;1;-0,1300001;0;0;0;1;0,2877367;1;0,1365621;1;0
-1724;0;130;1;-0,1310001;0;0;0;1;0,2870506;1;0,1372449;1;0
-1724;0;131;1;-0,1320001;0;0;0;1;0,2863947;1;0,1378977;1;0
-1724;0;132;1;-0,1330001;0;0;0;1;0,2857083;1;0,1385807;1;0
-1724;0;133;1;-0,1340001;0;0;0;1;0,2849638;1;0,1393217;1;0
-1724;0;134;1;-0,1350001;0;0;0;1;0,2842947;1;0,1399878;1;0
-1724;0;135;1;-0,1360001;0;0;0;1;0,2836044;1;0,1406748;1;0
-1724;0;136;1;-0,1370001;0;0;0;1;0,2828715;1;0,1414044;1;0
-1724;0;137;1;-0,1380001;0;0;0;1;0,2821756;1;0,1420971;1;0
-1724;0;138;1;-0,1390001;0;0;0;1;0,2814751;1;0,1427945;1;0
-1724;0;139;1;-0,1400001;0;0;0;1;0,2807973;1;0,1434694;1;0
-1724;0;140;1;-0,1410001;0;0;0;1;0,280095;1;0,1441685;1;0
-1724;0;141;1;-0,1420001;0;0;0;1;0,2793917;1;0,1448688;1;0
-1724;0;142;1;-0,1430001;0;0;0;1;0,2787042;1;0,1455534;1;0
-1724;0;143;1;-0,1440001;0;0;0;1;0,2779714;1;0,146283;1;0
-1724;0;144;1;-0,1450001;0;0;0;1;0,2772675;1;0,146984;1;0
-1724;0;145;1;-0,1460001;0;0;0;1;0,2765511;1;0,1476974;1;0
-1724;0;146;1;-0,1470001;0;0;0;1;0,2759019;1;0,1483439;1;0
-1724;0;147;1;-0,1480001;0;0;0;1;0,27516;1;0,1490829;1;0
-1724;0;148;1;-0,1490001;0;0;0;1;0,2745007;1;0,1497395;1;0
-1724;0;149;1;-0,1500001;0;0;0;1;0,2738068;1;0,1504306;1;0
-1724;0;150;1;-0,1510001;0;0;0;1;0,2731292;1;0,1511056;1;0
-1724;0;151;1;-0,1520001;0;0;0;1;0,2724043;1;0,1518275;1;0
-1724;0;152;1;-0,1530001;0;0;0;1;0,2717122;1;0,1525171;1;0
-1724;0;153;1;-0,1540001;0;0;0;1;0,2709352;1;0,153291;1;0
-1724;0;154;1;-0,1550001;0;0;0;1;0,2703287;1;0,1538952;1;0
-1724;0;155;1;-0,1560001;0;0;0;1;0,2695504;1;0,1546706;1;0
-1724;0;156;1;-0,1570001;0;0;0;1;0,2688388;1;0,1553795;1;0
-1724;0;157;1;-0,1580001;0;0;0;1;0,2682192;1;0,1559968;1;0
-1724;0;158;1;-0,1590001;0;0;0;1;0,2674359;1;0,1567773;1;0
-1724;0;159;1;-0,1600001;0;0;0;1;0,2668158;1;0,1573951;1;0
-1724;0;160;1;-0,1610001;0;0;0;1;0,2660446;1;0,1581636;1;0
-1724;0;161;1;-0,1620001;0;0;0;1;0,2653499;1;0,1588559;1;0
-1724;0;162;1;-0,1630002;0;0;0;1;0,2646502;1;0,1595531;1;0
-1724;0;163;1;-0,1640002;0;0;0;1;0,2639612;1;0,1602397;1;0
-1724;0;164;1;-0,1650002;0;0;0;1;0,2632608;1;0,1609377;1;0
-1724;0;165;1;-0,1660002;0;0;0;1;0,2625747;1;0,1616215;1;0
-1724;0;166;1;-0,1670002;0;0;0;1;0,2618534;1;0,1623403;1;0
-1724;0;167;1;-0,1680002;0;0;0;1;0,2612295;1;0,1629622;1;0
-1724;0;168;1;-0,1690002;0;0;0;1;0,2604525;1;0,1637366;1;0
-1724;0;169;1;-0,1700002;0;0;0;1;0,259812;1;0,1643749;1;0
-1724;0;170;1;-0,1710002;0;0;0;1;0,2591197;1;0,165065;1;0
-1724;0;171;1;-0,1720002;0;0;0;1;0,2583404;1;0,1658418;1;0
-1724;0;172;1;-0,1730002;0;0;0;1;0,2577304;1;0,1664498;1;0
-1724;0;173;1;-0,1740002;0;0;0;1;0,2569685;1;0,1672093;1;0
-1724;0;174;1;-0,1750002;0;0;0;1;0,2562637;1;0,1679119;1;0
-1724;0;175;1;-0,1760002;0;0;0;1;0,2555873;1;0,1685863;1;0
-1724;0;176;1;-0,1770002;0;0;0;1;0,2548711;1;0,1693003;1;0
-1724;0;177;1;-0,1780002;0;0;0;1;0,2541584;1;0,1700108;1;0
-1724;0;178;1;-0,1790002;0;0;0;1;0,2534899;1;0,1706773;1;0
-1724;0;179;1;-0,1800002;0;0;0;1;0,2527622;1;0,1714028;1;0
-1724;0;180;1;-0,1810002;0;0;0;1;0,2520498;1;0,1721131;1;0
-1724;0;181;1;-0,1820002;0;0;0;1;0,2513419;1;0,1728189;1;0
-1724;0;182;1;-0,1830002;0;0;0;1;0,2506608;1;0,1734981;1;0
-1724;0;183;1;-0,1840002;0;0;0;1;0,2499792;1;0,1741777;1;0
-1724;0;184;1;-0,1850002;0;0;0;1;0,2492619;1;0,1748929;1;0
-1724;0;185;1;-0,1860002;0;0;0;1;0,2485973;1;0,1755557;1;0
-1724;0;186;1;-0,1870002;0;0;0;1;0,2478727;1;0,1762783;1;0
-1724;0;187;1;-0,1880002;0;0;0;1;0,2471659;1;0,1769831;1;0
-1724;0;188;1;-0,1890002;0;0;0;1;0,2464776;1;0,1776695;1;0
-1724;0;189;1;-0,1900002;0;0;0;1;0,2458318;1;0,1783136;1;0
-1724;0;190;1;-0,1910002;0;0;0;1;0,2451359;1;0,1790076;1;0
-1724;0;191;1;-0,1920002;0;0;0;1;0,2444233;1;0,1797183;1;0
-1724;0;192;1;-0,1930002;0;0;0;1;0,243642;1;0,1804975;1;0
-1724;0;193;1;-0,1940002;0;0;0;1;0,2429959;1;0,181142;1;0
-1724;0;194;1;-0,1950002;0;0;0;1;0,2422492;1;0,1818867;1;0
-1724;0;195;1;-0,1960002;0;0;0;1;0,2416808;1;0,1824537;1;0
-1724;0;196;1;-0,1970002;0;0;0;1;0,2408518;1;0,1832805;1;0
-1724;0;197;1;-0,1980002;0;0;0;1;0,2402332;1;0,1838975;1;0
-1724;0;198;1;-0,1990002;0;0;0;1;0,2394425;1;0,1846863;1;0
-1724;0;199;1;-0,2000002;0;0;0;1;0,2388158;1;0,1853114;1;0
-1724;0;200;1;-0,2010002;0;0;0;1;0,2381133;1;0,1860121;1;0
-1724;0;201;1;-0,2020002;0;0;0;1;0,2373614;1;0,1867622;1;0
-1724;0;202;1;-0,2030002;0;0;0;1;0,2367435;1;0,1873787;1;0
-1724;0;203;1;-0,2040002;0;0;0;1;0,2359549;1;0,1881654;1;0
-1724;0;204;1;-0,2050002;0;0;0;1;0,2352489;1;0,1888697;1;0
-1724;0;205;1;-0,2060002;0;0;0;1;0,2345753;1;0,1895418;1;0
-1724;0;206;1;-0,2070002;0;0;0;1;0,2339318;1;0,1901838;1;0
-1724;0;207;1;-0,2080002;0;0;0;1;0,2332277;1;0,1908862;1;0
-1724;0;208;1;-0,2090002;0;0;0;1;0,232524;1;0,1915883;1;0
-1724;0;209;1;-0,2100002;0;0;0;1;0,2318247;1;0,1922861;1;0
-1724;0;210;1;-0,2110002;0;0;0;1;0,2310457;1;0,1930633;1;0
-1724;0;211;1;-0,2120003;0;0;0;1;0,2303501;1;0,1937573;1;0
-1724;0;212;1;-0,2130003;0;0;0;1;0,2296622;1;0,1944438;1;0
-1724;0;213;1;-0,2140003;0;0;0;1;0,2289731;1;0,1951313;1;0
-1724;0;214;1;-0,2150003;0;0;0;1;0,2282473;1;0,1958556;1;0
-1724;0;215;1;-0,2160003;0;0;0;1;0,2275545;1;0,1965469;1;0
-1724;0;216;1;-0,2170003;0;0;0;1;0,2268565;1;0,1972434;1;0
-1724;0;217;1;-0,2180003;0;0;0;1;0,2261492;1;0,1979492;1;0
-1724;0;218;1;-0,2190003;0;0;0;1;0,2255268;1;0,1985703;1;0
-1724;0;219;1;-0,2200003;0;0;0;1;0,2248244;1;0,1992713;1;0
-1724;0;220;1;-0,2210003;0;0;0;1;0,22415;1;0,1999442;1;0
-1724;0;221;1;-0,2220003;0;0;0;1;0,2234176;1;0,2006752;1;0
-1724;0;222;1;-0,2230003;0;0;0;1;0,2227103;1;0,2013811;1;0
-1724;0;223;1;-0,2240003;0;0;0;1;0,2220067;1;0,2020833;1;0
-1724;0;224;1;-0,2250003;0;0;0;1;0,2212984;1;0,2027902;1;0
-1724;0;225;1;-0,2260003;0;0;0;1;0,2206205;1;0,2034668;1;0
-1724;0;226;1;-0,2270003;0;0;0;1;0,2198845;1;0,2042014;1;0
-1724;0;227;1;-0,2280003;0;0;0;1;0,2192043;1;0,2048802;1;0
-1724;0;228;1;-0,2290003;0;0;0;1;0,2185113;1;0,2055719;1;0
-1724;0;229;1;-0,2300003;0;0;0;1;0,2178147;1;0,2062672;1;0
-1724;0;230;1;-0,2310003;0;0;0;1;0,2171183;1;0,2069624;1;0
-1724;0;231;1;-0,2320003;0;0;0;1;0,2163985;1;0,2076808;1;0
-1724;0;232;1;-0,2330003;0;0;0;1;0,2157206;1;0,2083575;1;0
-1724;0;233;1;-0,2340003;0;0;0;1;0,2150138;1;0,209063;1;0
-1724;0;234;1;-0,2350003;0;0;0;1;0,2142992;1;0,2097763;1;0
-1724;0;235;1;-0,2360003;0;0;0;1;0,2135879;1;0,2104863;1;0
-1724;0;236;1;-0,2370003;0;0;0;1;0,2128919;1;0,2111811;1;0
-1724;0;237;1;-0,2380003;0;0;0;1;0,2121911;1;0,2118807;1;0
-1724;0;238;1;-0,2390003;0;0;0;1;0,2115342;1;0,2125364;1;0
-1724;0;239;1;-0,2400003;0;0;0;1;0,2108142;1;0,2132552;1;0
-1724;0;240;1;-0,2410003;0;0;0;1;0,210146;1;0,2139223;1;0
-1724;0;241;1;-0,2420003;0;0;0;1;0,2094382;1;0,2146289;1;0
-1724;0;242;1;-0,2430003;0;0;0;1;0,2087528;1;0,2153132;1;0
-1724;0;243;1;-0,2440003;0;0;0;1;0,2080421;1;0,2160227;1;0
-1724;0;244;1;-0,2450003;0;0;0;1;0,2073265;1;0,2167371;1;0
-1724;0;245;1;-0,2460003;0;0;0;1;0,20666;1;0,2174025;1;0
-1724;0;246;1;-0,2470003;0;0;0;1;0,2059229;1;0,2181384;1;0
-1724;0;247;1;-0,2480003;0;0;0;1;0,2052168;1;0,2188434;1;0
-1724;0;248;1;-0,2490003;0;0;0;1;0,2045286;1;0,2195305;1;0
-1724;0;249;1;-0,2500003;0;0;0;1;0,2038264;1;0,2202317;1;0
-1724;0;250;1;-0,2510003;0;0;0;1;0,2030572;1;0,2209997;1;0
-1724;0;251;1;-0,2520003;0;0;0;1;0,2024252;1;0,2216306;1;0
-1724;0;252;1;-0,2530003;0;0;0;1;0,2017554;1;0,2222994;1;0
-1724;0;253;1;-0,2540003;0;0;0;1;0,2009619;1;0,2230918;1;0
-1724;0;254;1;-0,2550003;0;0;0;1;0,200331;1;0,2237218;1;0
-1724;0;255;1;-0,2560003;0;0;0;1;0,1996532;1;0,2243986;1;0
-1724;0;256;1;-0,2570002;0;0;0;1;0,198955;1;0,2250957;1;0
-1724;0;257;1;-0,2580002;0;0;0;1;0,1981635;1;0,2258861;1;0
-1724;0;258;1;-0,2590002;0;0;0;1;0,1974873;1;0,2265614;1;0
-1724;0;259;1;-0,2600002;0;0;0;1;0,1967933;1;0,2272544;1;0
-1724;0;260;1;-0,2610002;0;0;0;1;0,1961094;1;0,2279374;1;0
-1724;0;261;1;-0,2620002;0;0;0;1;0,1953855;1;0,2286602;1;0
-1724;0;262;1;-0,2630002;0;0;0;1;0,1946935;1;0,2293513;1;0
-1724;0;263;1;-0,2640001;0;0;0;1;0,1940088;1;0,2300351;1;0
-1724;0;264;1;-0,2650001;0;0;0;1;0,1932973;1;0,2307456;1;0
-1724;0;265;1;-0,2660001;0;0;0;1;0,1926112;1;0,2314308;1;0
-1724;0;266;1;-0,2670001;0;0;0;1;0,1918867;1;0,2321544;1;0
-1724;0;267;1;-0,2680001;0;0;0;1;0,1911741;1;0,232866;1;0
-1724;0;268;1;-0,2690001;0;0;0;1;0,1905032;1;0,2335361;1;0
-1724;0;269;1;-0,2700001;0;0;0;1;0,1897771;1;0,2342613;1;0
-1724;0;270;1;-0,2710001;0;0;0;1;0,1890662;1;0,2349713;1;0
-1724;0;271;1;-0,272;0;0;0;1;0,1884307;1;0,235606;1;0
-1724;0;272;1;-0,273;0;0;0;1;0,1876837;1;0,2363521;1;0
-1724;0;273;1;-0,274;0;0;0;1;0,1869872;1;0,2370477;1;0
-1724;0;274;1;-0,275;0;0;0;1;0,1863486;1;0,2376855;1;0
-1724;0;275;1;-0,276;0;0;0;1;0,1856535;1;0,2383799;1;0
-1724;0;276;1;-0,277;0;0;0;1;0,1849058;1;0,2391267;1;0
-1724;0;277;1;-0,278;0;0;0;1;0,1841742;1;0,2398574;1;0
-1724;0;278;1;-0,279;0;0;0;1;0,1834696;1;0,2405612;1;0
-1724;0;279;1;-0,2799999;0;0;0;1;0,1828223;1;0,2412078;1;0
-1724;0;280;1;-0,2809999;0;0;0;1;0,1821035;1;0,2419258;1;0
-1724;0;281;1;-0,2819999;0;0;0;1;0,1814476;1;0,242581;1;0
-1724;0;282;1;-0,2829999;0;0;0;1;0,1807231;1;0,2433047;1;0
-1724;0;283;1;-0,2839999;0;0;0;1;0,1800134;1;0,2440136;1;0
-1724;0;284;1;-0,2849999;0;0;0;1;0,1793419;1;0,2446844;1;0
-1724;0;285;1;-0,2859999;0;0;0;1;0,178654;1;0,2453716;1;0
-1724;0;286;1;-0,2869999;0;0;0;1;0,1779331;1;0,2460917;1;0
-1724;0;287;1;-0,2879998;0;0;0;1;0,1771832;1;0,2468408;1;0
-1724;0;288;1;-0,2889998;0;0;0;1;0,1765074;1;0,247516;1;0
-1724;0;289;1;-0,2899998;0;0;0;1;0,1757745;1;0,2482481;1;0
-1724;0;290;1;-0,2909998;0;0;0;1;0,1751041;1;0,2489179;1;0
-1724;0;291;1;-0,2919998;0;0;0;1;0,1744496;1;0,2495717;1;0
-1724;0;292;1;-0,2929998;0;0;0;1;0,1737128;1;0,2503078;1;0
-1724;0;293;1;-0,2939998;0;0;0;1;0,1730529;1;0,2509671;1;0
-1724;0;294;1;-0,2949997;0;0;0;1;0,1723263;1;0,2516931;1;0
-1724;0;295;1;-0,2959997;0;0;0;1;0,1715954;1;0,2524232;1;0
-1724;0;296;1;-0,2969997;0;0;0;1;0,1708788;1;0,2531393;1;0
-1724;0;297;1;-0,2979997;0;0;0;1;0,1701763;1;0,2538411;1;0
-1724;0;298;1;-0,2989997;0;0;0;1;0,1695637;1;0,2544532;1;0
-1724;0;299;1;-0,2999997;0;0;0;1;0,1688553;1;0,255161;1;0
-1724;0;300;1;-0,3009997;0;0;0;1;0,1680739;1;0,2559417;1;0
-1724;0;301;1;-0,3019997;0;0;0;1;0,1674465;1;0,2565686;1;0
-1724;0;302;1;-0,3029996;0;0;0;1;0,1667353;1;0,2572792;1;0
-1724;0;303;1;-0,3039996;0;0;0;1;0,1660489;1;0,257965;1;0
-1724;0;304;1;-0,3049996;0;0;0;1;0,1653099;1;0,2587034;1;0
-1724;0;305;1;-0,3059996;0;0;0;1;0,1647118;1;0,259301;1;0
-1724;0;306;1;-0,3069996;0;0;0;1;0,163948;1;0,2600642;1;0
-1724;0;307;1;-0,3079996;0;0;0;1;0,1632562;1;0,2607556;1;0
-1724;0;308;1;-0,3089996;0;0;0;1;0,1625526;1;0,2614586;1;0
-1724;0;309;1;-0,3099996;0;0;0;1;0,1618082;1;0,2622025;1;0
-1724;0;310;1;-0,3109995;0;0;0;1;0,1611186;1;0,2628916;1;0
-1724;0;311;1;-0,3119995;0;0;0;1;0,1603822;1;0,2636275;1;0
-1724;0;312;1;-0,3129995;0;0;0;1;0,15975;1;0,2642592;1;0
-1724;0;313;1;-0,3139995;0;0;0;1;0,1590606;1;0,2649481;1;0
-1724;0;314;1;-0,3149995;0;0;0;1;0,1583276;1;0,2656806;1;0
-1724;0;315;1;-0,3159995;0;0;0;1;0,1576371;1;0,2663707;1;0
-1724;0;316;1;-0,3169995;0;0;0;1;0,1569335;1;0,2670738;1;0
-1724;0;317;1;-0,3179995;0;0;0;1;0,1562365;1;0,2677704;1;0
-1724;0;318;1;-0,3189994;0;0;0;1;0,1555543;1;0,2684521;1;0
-1724;0;319;1;-0,3199994;0;0;0;1;0,154845;1;0,269161;1;0
-1724;0;320;1;-0,3209994;0;0;0;1;0,154175;1;0,2698306;1;0
-1724;0;321;1;-0,3219994;0;0;0;1;0,153446;1;0,2705592;1;0
-1724;0;322;1;-0,3229994;0;0;0;1;0,1527307;1;0,2712741;1;0
-1724;0;323;1;-0,3239994;0;0;0;1;0,1520714;1;0,271933;1;0
-1724;0;324;1;-0,3249994;0;0;0;1;0,1513475;1;0,2726566;1;0
-1724;0;325;1;-0,3259993;0;0;0;1;0,150647;1;0,2733566;1;0
