agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap
-3242;8;262;1;0;0;0;0;1
-3242;8;263;1;0;0;0;0;1
-3242;8;264;1;0;0;0;0;1
-3242;8;265;1;0;0;0;0;1
-3242;8;266;1;0;0;0;0;1
-3242;8;267;1;0;0;0;0;1
-3242;8;268;1;0;0;0;0;1
-3242;8;269;1;0;0;0;0;1
-3242;8;270;1;0;0;0;0;1
-3242;8;271;1;0;0;0;0;1
-3242;8;272;1;0;0;0;0;1
-3242;8;273;1;0;0;0;0;1
-3242;8;274;1;0;0;0;0;1
-3242;8;275;1;0;0;0;0;1
-3242;8;276;1;0;0;0;0;1
-3242;8;277;1;0;0;0;0;1
-3242;8;278;1;0;0;0;0;1
-3242;8;279;1;0;0;0;0;1
-3242;8;280;1;0;0;0;0;1
-3242;8;281;1;0;0;0;0;1
-3242;8;282;1;0;0;0;0;1
-3242;8;283;1;0;0;0;0;1
-3242;8;284;1;0;0;0;0;1
-3242;8;285;1;0;0;0;0;1
-3242;8;286;1;0;0;0;0;1
-3242;8;287;1;0;0;0;0;1
-3242;8;288;1;0;0;0;0;1
-3242;8;289;1;0;0;0;0;1
-3242;8;290;1;0;0;0;0;1
-3242;8;291;1;0;0;0;0;1
-3242;8;292;1;0;0;0;0;1
-3242;8;293;1;0;0;0;0;1
-3242;8;294;1;0;0;0;0;1
-3242;8;295;1;0;0;0;0;1
-3242;8;296;1;0;0;0;0;1
-3242;8;297;1;0;0;0;0;1
-3242;8;298;1;0;0;0;0;1
-3242;8;299;1;0;0;0;0;1
-3242;8;300;1;0;0;0;0;1
-3242;8;301;1;0;0;0;0;1
-3242;8;302;1;0;0;0;0;1
-3242;8;303;1;0;0;0;0;1
-3242;8;304;1;0;0;0;0;1
-3242;8;305;1;0;0;0;0;1
-3242;8;306;1;0;0;0;0;1
-3242;8;307;1;0;0;0;0;1
-3242;8;308;1;0;0;0;0;1
-3242;8;309;1;0;0;0;0;1
-3242;8;310;1;0;0;0;0;1
-3242;8;311;1;0;0;0;0;1
-3242;8;312;1;0;0;0;0;1
-3242;8;313;1;0;0;0;0;1
-3242;8;314;1;0;0;0;0;1
-3242;8;315;1;0;0;0;0;1
-3242;8;316;1;0;0;0;0;1
-3242;8;317;1;0;0;0;0;1
-3242;8;318;1;0;0;0;0;1
-3242;8;319;1;0;0;0;0;1
-3242;8;320;1;0;0;0;0;1
-3242;8;321;1;0;0;0;0;1
-3242;8;322;1;0;0;0;0;1
-3242;8;323;1;0;0;0;0;1
-3242;8;324;1;0;0;0;0;1
-3242;8;325;1;0;0;0;0;1
-3242;8;326;1;0;0;0;0;1
-3242;8;327;1;0;0;0;0;1
-3242;8;328;1;0;0;0;0;1
-3242;8;329;1;0;0;0;0;1
-3242;8;330;1;0;0;0;0;1
-3242;8;331;1;0;0;0;0;1
-3242;8;332;1;0;0;0;0;1
-3242;8;333;1;0;0;0;0;1
-3242;8;334;1;0;0;0;0;1
-3242;8;335;1;0;0;0;0;1
-3242;8;336;1;0;0;0;0;1
-3242;8;337;1;0;0;0;0;1
-3242;8;338;1;0;0;0;0;1
-3242;8;339;1;0;0;0;0;1
-3242;8;340;1;0;0;0;0;1
-3242;8;341;1;0;0;0;0;1
-3242;8;342;1;0;0;0;0;1
-3242;8;343;1;0;0;0;0;1
-3242;8;344;1;0;0;0;0;1
-3242;8;345;1;0;0;0;0;1
-3242;8;346;1;0;0;0;0;1
-3242;8;347;1;0;0;0;0;1
-3242;8;348;1;0;0;0;0;1
-3242;8;349;1;0;0;0;0;1
-3242;8;350;1;0;0;0;0;1
-3242;8;351;1;0;0;0;0;1
-3242;8;352;1;0;0;0;0;1
-3242;8;353;1;0;0;0;0;1
-3242;8;354;1;0;0;0;0;1
-3242;8;355;1;0;0;0;0;1
-3242;8;356;1;0;0;0;0;1
-3242;8;357;1;0;0;0;0;1
-3242;8;358;1;0;0;0;0;1
-3242;8;359;1;0;0;0;0;1
-3242;8;360;1;0;0;0;0;1
-3242;8;361;1;0;0;0;0;1
-3242;8;362;1;0;0;0;0;1
-3242;8;363;1;0;0;0;0;1
-3242;8;364;1;0;0;0;0;1
-3242;8;365;1;0;0;0;0;1
-3242;8;366;1;0;0;0;0;1
-3242;8;367;1;0;0;0;0;1
-3242;8;368;1;0;0;0;0;1
-3242;8;369;1;0;0;0;0;1
-3242;8;370;1;0;0;0;0;1
-3242;8;371;1;0;0;0;0;1
-3242;8;372;1;0;0;0;0;1
-3242;8;373;1;0;0;0;0;1
-3242;8;374;1;0;0;0;0;1
-3242;8;375;1;0;0;0;0;1
-3242;8;376;1;0;0;0;0;1
-3242;8;377;1;0;0;0;0;1
-3242;8;378;1;0;0;0;0;1
-3242;8;379;1;0;0;0;0;1
-3242;8;380;1;0;0;0;0;1
-3242;8;381;1;0;0;0;0;1
-3242;8;382;1;0;0;0;0;1
-3242;8;383;1;0;0;0;0;1
-3242;8;384;1;0;0;0;0;1
-3242;8;385;1;0;0;0;0;1
-3242;8;386;1;0;0;0;0;1
-3242;8;387;1;0;0;0;0;1
-3242;8;388;1;0;0;0;0;1
-3242;8;389;1;0;0;0;0;1
-3242;8;390;1;0;0;0;0;1
-3242;8;391;1;0;0;0;0;1
-3242;8;392;1;0;0;0;0;1
-3242;8;393;1;0;0;0;0;1
-3242;8;394;1;0;0;0;0;1
-3242;8;395;1;0;0;0;0;1
-3242;8;396;1;0;0;0;0;1
-3242;8;397;1;0;0;0;0;1
-3242;8;398;1;0;0;0;0;1
-3242;8;399;1;0;0;0;0;1
-3242;8;400;1;0;0;0;0;1
-3242;8;401;1;0;0;0;0;1
-3242;8;402;1;0;0;0;0;1
-3242;8;403;1;0;0;0;0;1
-3242;8;404;1;0;0;0;0;1
-3242;8;405;1;0;0;0;0;1
-3242;8;406;1;0;0;0;0;1
-3242;8;407;1;0;0;0;0;1
-3242;8;408;1;0;0;0;0;1
-3242;8;409;1;0;0;0;0;1
-3242;8;410;1;0;0;0;0;1
-3242;8;411;1;0;0;0;0;1
-3242;8;412;1;0;0;0;0;1
-3242;8;413;1;0;0;0;0;1
-3242;8;414;1;0;0;0;0;1
-3242;8;415;1;0;0;0;0;1
-3242;8;416;1;0;0;0;0;1
-3242;8;417;1;0;0;0;0;1
-3242;8;418;1;0;0;0;0;1
-3242;8;419;1;0;0;0;0;1
-3242;8;420;1;0;0;0;0;1
-3242;8;421;1;0;0;0;0;1
-3242;8;422;1;0;0;0;0;1
-3242;8;423;1;0;0;0;0;1
-3242;8;424;1;0;0;0;0;1
-3242;8;425;1;0;0;0;0;1
-3242;8;426;1;0;0;0;0;1
-3242;8;427;1;0;0;0;0;1
-3242;8;428;1;0;0;0;0;1
-3242;8;429;1;0;0;0;0;1
-3242;8;430;1;0;0;0;0;1
-3242;8;431;1;0;0;0;0;1
-3242;8;432;1;0;0;0;0;1
-3242;8;433;1;0;0;0;0;1
-3242;8;434;1;0;0;0;0;1
-3242;8;435;1;0;0;0;0;1
-3242;8;436;1;0;0;0;0;1
-3242;8;437;1;0;0;0;0;1
-3242;8;438;1;0;0;0;0;1
-3242;8;439;1;0;0;0;0;1
-3242;8;440;1;0;0;0;0;1
-3242;8;441;1;0;0;0;0;1
-3242;8;442;1;0;0;0;0;1
-3242;8;443;1;0;0;0;0;1
-3242;8;444;1;0;0;0;0;1
-3242;8;445;1;0;0;0;0;1
-3242;8;446;1;0;0;0;0;1
-3242;8;447;1;0;0;0;0;1
-3242;8;448;1;0;0;0;0;1
-3242;8;449;1;0;0;0;0;1
-3242;8;450;1;0;0;0;0;1
-3242;8;451;1;0;0;0;0;1
-3242;8;452;1;0;0;0;0;1
-3242;8;453;1;0;0;0;0;1
-3242;8;454;1;0;0;0;0;1
-3242;8;455;1;0;0;0;0;1
-3242;8;456;1;0;0;0;0;1
-3242;8;457;1;0;0;0;0;1
-3242;8;458;1;0;0;0;0;1
-3242;8;459;1;0;0;0;0;1
-3242;8;460;1;0;0;0;0;1
-3242;8;461;1;0;0;0;0;1
-3242;8;462;1;0;0;0;0;1
-3242;8;463;1;0;0;0;0;1
-3242;8;464;1;0;0;0;0;1
-3242;8;465;1;0;0;0;0;1
-3242;8;466;1;0;0;0;0;1
-3242;8;467;1;0;0;0;0;1
-3242;8;468;1;0;0;0;0;1
-3242;8;469;1;0;0;0;0;1
-3242;8;470;1;0;0;0;0;1
-3242;8;471;1;0;0;0;0;1
-3242;8;472;1;0;0;0;0;1
-3242;8;473;1;0;0;0;0;1
-3242;8;474;1;0;0;0;0;1
-3242;8;475;1;0;0;0;0;1
-3242;8;476;1;0;0;0;0;1
-3242;8;477;1;0;0;0;0;1
-3242;8;478;1;0;0;0;0;1
-3242;8;479;1;0;0;0;0;1
-3242;8;480;1;0;0;0;0;1
-3242;8;481;1;0;0;0;0;1
-3242;8;482;1;0;0;0;0;1
-3242;8;483;1;0;0;0;0;1
-3242;8;484;1;0;0;0;0;1
-3242;8;485;1;0;0;0;0;1
-3242;8;486;1;0;0;0;0;1
-3242;8;487;1;0;0;0;0;1
-3242;8;488;1;0;0;0;0;1
-3242;8;489;1;0;0;0;0;1
-3242;8;490;1;0;0;0;0;1
-3242;8;491;1;0;0;0;0;1
-3242;8;492;1;0;0;0;0;1
-3242;8;493;1;0;0;0;0;1
-3242;8;494;1;0;0;0;0;1
-3242;8;495;1;0;0;0;0;1
-3242;8;496;1;0;0;0;0;1
-3242;8;497;1;0;0;0;0;1
-3242;8;498;1;0;0;0;0;1
-3242;8;499;1;0;0;0;0;1
-3242;8;500;1;0;0;0;0;1
-3242;8;501;1;0;0;0;0;1
-3242;8;502;1;0;0;0;0;1
-3242;8;503;1;0;0;0;0;1
-3242;8;504;1;0;0;0;0;1
-3242;8;505;1;0;0;0;0;1
-3242;8;506;1;0;0;0;0;1
-3242;8;507;1;0;0;0;0;1
-3242;8;508;1;0;0;0;0;1
-3242;8;509;1;0;0;0;0;1
-3242;8;510;1;0;0;0;0;1
-3242;8;511;1;0;0;0;0;1
-3242;8;512;1;0;0;0;0;1
-3242;8;513;1;0;0;0;0;1
-3242;8;514;1;0;0;0;0;1
-3242;8;515;1;0;0;0;0;1
-3242;8;516;1;0;0;0;0;1
-3242;8;517;1;0;0;0;0;1
-3242;8;518;1;0;0;0;0;1
-3242;8;519;1;0;0;0;0;1
-3242;8;520;1;0;0;0;0;1
-3242;8;521;1;0;0;0;0;1
-3242;8;522;1;0;0;0;0;1
-3242;8;523;1;0;0;0;0;1
-3242;8;524;1;0;0;0;0;1
-3242;8;525;1;0;0;0;0;1
-3242;8;526;1;0;0;0;0;1
-3242;8;527;1;0;0;0;0;1
-3242;8;528;1;0;0;0;0;1
-3242;8;529;1;0;0;0;0;1
-3242;8;530;1;0;0;0;0;1
-3242;8;531;1;0;0;0;0;1
-3242;8;532;1;0;0;0;0;1
-3242;8;533;1;0;0;0;0;1
-3242;8;534;1;0;0;0;0;1
-3242;8;535;1;0;0;0;0;1
-3242;8;536;1;0;0;0;0;1
-3242;8;537;1;0;0;0;0;1
-3242;8;538;1;0;0;0;0;1
-3242;8;539;1;0;0;0;0;1
-3242;8;540;1;0;0;0;0;1
-3242;8;541;1;0;0;0;0;1
-3242;8;542;1;0;0;1;0;1
-3242;8;543;1;0;0;1;0;1
-3242;8;544;1;0;0;1;0;1
-3242;8;545;1;0;0;1;0;1
-3242;8;546;1;0;0;1;0;1
-3242;8;547;1;0;0;1;0;1
-3242;8;548;1;0,899;1;1;0;1
-3242;8;549;1;0,798;1;1;0;0
-3242;8;550;2;0,798;1;1;0;0
-3242;8;551;2;0,798;1;1;0;0
-3242;8;552;2;0,798;1;1;0;0
-3242;8;553;2;0,798;1;1;0;0
-3242;8;554;2;0,798;1;1;0;0
-3242;8;555;2;0,798;1;1;0;0
-3242;8;556;2;0,798;1;1;0;0
-3242;8;557;2;0,798;1;1;0;0
-3242;8;558;2;0,798;1;1;0;0
-3242;8;559;2;0,798;1;1;0;0
-3242;8;560;2;0,798;1;1;0;0
-3242;8;561;2;0,798;1;1;0;0
-3242;8;562;2;0,798;1;1;0;0
-3242;8;563;2;0,798;1;1;0;0
-3242;8;564;2;0,798;1;1;0;0
-3242;8;565;2;0,798;1;1;0;0
-3242;8;566;2;0,798;1;1;0;0
-3242;8;567;2;0,798;1;1;0;0
-3242;8;568;2;0,798;1;1;0;0
-3242;8;569;2;0,798;1;1;0;0
-3242;8;570;2;0,798;1;1;0;0
-3242;8;571;2;0,798;1;1;0;0
-3242;8;572;2;0,798;1;1;0;0
-3242;8;573;2;0,798;1;1;0;0
-3242;8;574;2;0,798;1;1;0;0
-3242;8;575;2;0,798;1;1;0;0
-3242;8;576;2;0,798;1;1;0;0
-3242;8;577;2;0,798;1;1;0;0
-3242;8;578;2;0,798;1;1;0;0
-3242;8;579;2;0,798;1;1;0;0
-3242;8;580;2;0,798;1;1;0;0
-3242;8;581;2;0,798;1;1;0;0
-3242;8;582;2;0,798;1;1;0;0
-3242;8;583;2;0,798;1;1;0;0
-3242;8;584;2;0,798;1;1;0;0
-3242;8;585;2;0,798;1;1;0;0
-3242;8;586;2;0,798;1;1;0;0
-3242;8;587;2;0,798;1;1;0;0
-3242;8;588;2;0,798;1;1;0;0
-3242;8;589;2;0,798;1;1;0;0
-3242;8;590;2;0,798;1;1;0;0
-3242;8;591;2;0,798;1;1;0;0
-3242;8;592;2;0,798;1;1;0;0
-3242;8;593;2;0,798;1;1;0;0
-3242;8;594;2;0,798;1;1;0;0
-3242;8;595;2;0,798;1;1;0;0
-3242;8;596;2;0,798;1;1;0;0
-3242;8;597;2;0,798;1;1;0;0
-3242;8;598;2;0,798;1;1;0;0
-3242;8;599;2;0,798;1;1;0;0
-3242;8;600;2;0,798;1;1;0;0
-3242;8;601;2;0,798;1;1;0;0
-3242;8;602;2;0,798;1;1;0;0
-3242;8;603;2;0,798;1;1;0;0
-3242;8;604;2;0,798;1;1;0;0
-3242;8;605;2;0,798;1;1;0;0
-3242;8;606;2;0,798;1;1;0;0
-3242;8;607;2;0,798;1;1;0;0
-3242;8;608;2;0,798;1;1;0;0
-3242;8;609;2;0,798;1;1;0;0
-3242;8;610;2;0,798;1;1;0;0
-3242;8;611;2;0,798;1;1;0;0
-3242;8;612;2;0,798;1;1;0;0
-3242;8;613;2;0,798;1;1;0;0
-3242;8;614;2;0,798;1;1;0;0
-3242;8;615;2;0,798;1;1;0;0
-3242;8;616;2;0,798;1;1;0;0
-3242;8;617;2;0,798;1;1;0;0
-3242;8;618;2;0,798;1;1;0;0
-3242;8;619;2;0,798;1;1;0;0
-3242;8;620;2;0,798;1;1;0;0
-3242;8;621;2;0,798;1;1;0;0
-3242;8;622;2;0,798;1;1;0;0
-3242;8;623;2;0,798;1;1;0;0
-3242;8;624;2;0,798;1;1;0;0
-3242;8;625;2;0,798;1;1;0;0
-3242;8;626;2;0,798;1;1;0;0
-3242;8;627;2;0,798;1;1;0;0
-3242;8;628;2;0,798;1;1;0;0
-3242;8;629;2;0,798;1;1;0;0
-3242;8;630;2;0,798;1;1;0;0
-3242;8;631;2;0,798;1;1;0;0
-3242;8;632;2;0,798;1;1;0;0
-3242;8;633;2;0,798;1;1;0;0
-3242;8;634;2;0,798;1;1;0;0
-3242;8;635;2;0,798;1;1;0;0
-3242;8;636;2;0,798;1;1;0;0
-3242;8;637;2;0,798;1;1;0;0
-3242;8;638;2;0,798;1;1;0;0
-3242;8;639;2;0,798;1;1;0;0
-3242;8;640;2;0,798;1;1;0;0
-3242;8;641;2;0,798;1;1;0;0
-3242;8;642;2;0,798;1;1;0;0
-3242;8;643;2;0,798;1;1;0;0
-3242;8;644;2;0,798;1;1;0;0
-3242;8;645;2;0,798;1;1;0;0
-3242;8;646;2;0,798;1;1;0;0
-3242;8;647;2;0,798;1;1;0;0
-3242;8;648;2;0,798;1;1;0;0
-3242;8;649;2;0,798;1;1;0;0
-3242;8;650;2;0,798;1;1;0;0
-3242;8;651;2;0,798;1;1;0;0
-3242;8;652;2;0,798;1;1;0;0
-3242;8;653;2;0,798;1;1;0;0
-3242;8;654;2;0,798;1;1;0;0
-3242;8;655;2;0,798;1;1;0;0
-3242;8;656;2;0,798;1;1;0;0
-3242;8;657;2;0,798;1;1;0;0
-3242;8;658;2;0,798;1;1;0;0
-3242;8;659;2;0,798;1;1;0;0
-3242;8;660;2;0,798;1;1;0;0
-3242;8;661;2;0,798;1;1;0;0
-3242;8;662;2;0,798;1;1;0;0
-3242;8;663;2;0,798;1;1;0;0
-3242;8;664;2;0,798;1;1;0;0
-3242;8;665;2;0,798;1;1;0;0
-3242;8;666;2;0,798;1;1;0;0
-3242;8;667;2;0,798;1;1;0;0
-3242;8;668;2;0,798;1;1;0;0
-3242;8;669;2;0,798;1;1;0;0
-3242;8;670;2;0,798;1;1;0;0
-3242;8;671;2;0,798;1;1;0;0
-3242;8;672;2;0,798;1;1;0;0
-3242;8;673;2;0,798;1;1;0;0
-3242;8;674;2;0,798;1;1;0;0
-3242;8;675;2;0,798;1;1;0;0
-3242;8;676;2;0,798;1;1;0;0
-3242;8;677;2;0,798;1;1;0;0
-3242;8;678;2;0,798;1;1;0;0
-3242;8;679;2;0,798;1;1;0;0
-3242;8;680;2;0,798;1;1;0;0
-3242;8;681;2;0,798;1;1;0;0
