agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap;weaponPointOnMap;HPPointOnMap;highWeaponStrength;middleWeaponStrength;lowWeaponStrength;highHP;middleHP;lowHP
-3590;0;290;1;28,80912;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;291;1;28,90812;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;292;1;29,00712;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;293;1;29,10612;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;294;1;29,20512;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;295;1;29,30412;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;296;1;29,40312;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;297;1;29,50212;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;298;1;29,60112;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;299;1;29,70012;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;300;1;29,79913;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;301;1;29,89813;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;302;1;29,99713;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;303;1;30,09613;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;304;1;30,19513;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;305;1;30,29413;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;306;1;30,39313;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;307;1;30,49213;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;308;1;30,59113;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;309;1;30,69013;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;310;1;30,78913;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;311;1;30,88814;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;312;1;30,98714;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;313;1;31,08614;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;314;1;31,18514;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;315;1;31,28414;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;316;1;31,38314;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;317;1;31,48214;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;318;1;31,58114;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;319;1;31,68014;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;320;1;31,77914;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;321;1;31,87815;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;322;1;31,97715;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;323;1;32,07615;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;324;1;32,17514;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;325;1;32,27414;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;326;1;32,37314;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;327;1;32,47214;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;328;1;32,57114;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;329;1;32,67014;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;330;1;32,76914;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;331;1;32,86814;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;332;1;32,96714;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;333;1;33,06614;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;334;1;33,16513;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;335;1;33,26413;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;336;1;33,36313;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;337;1;33,46213;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;338;1;33,56113;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;339;1;33,66013;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;340;1;33,75913;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;341;1;33,85813;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;342;1;33,95713;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;343;1;34,05613;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;344;1;34,15512;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;345;1;34,25412;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;346;1;34,35312;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;347;1;34,45212;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;348;1;34,55112;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;349;1;34,65012;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;350;1;34,74912;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;351;1;34,84812;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;352;1;34,94712;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;353;1;35,04612;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;354;1;35,14511;0;0;0;1;1;1;1;0;0;1;0;0
-3590;0;355;1;35,24411;0;0;0;1;1;1;1;0;0;1;0;0
