agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap;distTreasure;distEnemy;distBase;health
-1320;0;100;1;-0,101;0;0;0;1;0,3319464;1;0,1166652;1
-1320;0;101;1;-0,102;0;0;0;1;0,3312636;1;0,1173439;1
-1320;0;102;1;-0,103;0;0;0;1;0,3306059;1;0,1179977;1
-1320;0;103;1;-0,104;0;0;0;1;0,3299277;1;0,1186719;1
-1320;0;104;1;-0,105;0;0;0;1;0,3291496;1;0,1194454;1
-1320;0;105;1;-0,106;0;0;0;1;0,3284999;1;0,1200914;1
-1320;0;106;1;-0,107;0;0;0;1;0,3278282;1;0,1207593;1
-1320;0;107;1;-0,108;0;0;0;1;0,32706;1;0,1215232;1
-1320;0;108;1;-0,109;0;0;0;1;0,3264022;1;0,1221774;1
-1320;0;109;1;-0,11;0;0;0;1;0,3256526;1;0,1229229;1
-1320;0;110;1;-0,111;0;0;0;1;0,324995;1;0,1235768;1
-1320;0;111;1;-0,112;0;0;0;1;0,324295;1;0,1242732;1
-1320;0;112;1;-0,1130001;0;0;0;1;0,3236258;1;0,1249388;1
-1320;0;113;1;-0,1140001;0;0;0;1;0,3229282;1;0,1256328;1
-1320;0;114;1;-0,1150001;0;0;0;1;0,3221702;1;0,1263868;1
-1320;0;115;1;-0,1160001;0;0;0;1;0,3215019;1;0,1270517;1
-1320;0;116;1;-0,1170001;0;0;0;1;0,3208137;1;0,1277365;1
-1320;0;117;1;-0,1180001;0;0;0;1;0,3200479;1;0,1284984;1
-1320;0;118;1;-0,1190001;0;0;0;1;0,319393;1;0,1291501;1
-1320;0;119;1;-0,1200001;0;0;0;1;0,3186485;1;0,129891;1
-1320;0;120;1;-0,1210001;0;0;0;1;0,3179888;1;0,1305475;1
-1320;0;121;1;-0,1220001;0;0;0;1;0,3173189;1;0,1312141;1
-1320;0;122;1;-0,1230001;0;0;0;1;0,3165483;1;0,1319811;1
-1320;0;123;1;-0,1240001;0;0;0;1;0,3158641;1;0,1326622;1
-1320;0;124;1;-0,1250001;0;0;0;1;0,3152028;1;0,1333205;1
-1320;0;125;1;-0,1260001;0;0;0;1;0,3144557;1;0,134064;1
-1320;0;126;1;-0,1270001;0;0;0;1;0,3137883;1;0,1347285;1
-1320;0;127;1;-0,1280001;0;0;0;1;0,3131148;1;0,135399;1
-1320;0;128;1;-0,1290001;0;0;0;1;0,3123648;1;0,1361456;1
-1320;0;129;1;-0,1300001;0;0;0;1;0,3117041;1;0,1368034;1
-1320;0;130;1;-0,1310001;0;0;0;1;0,3109506;1;0,1375537;1
-1320;0;131;1;-0,1320001;0;0;0;1;0,3102634;1;0,138238;1
-1320;0;132;1;-0,1330001;0;0;0;1;0,3096076;1;0,138891;1
-1320;0;133;1;-0,1340001;0;0;0;1;0,308843;1;0,1396524;1
-1320;0;134;1;-0,1350001;0;0;0;1;0,3081813;1;0,1403113;1
-1320;0;135;1;-0,1360001;0;0;0;1;0,3075086;1;0,1409813;1
-1320;0;136;1;-0,1370001;0;0;0;1;0,3068076;1;0,1416795;1
-1320;0;137;1;-0,1380001;0;0;0;1;0,3060511;1;0,142433;1
-1320;0;138;1;-0,1390001;0;0;0;1;0,3053962;1;0,1430852;1
-1320;0;139;1;-0,1400001;0;0;0;1;0,3046421;1;0,1438364;1
-1320;0;140;4;-0,1410001;0;0;0;1;0,3039885;1;0,1444874;1
-1320;0;141;4;-0,1420001;0;0;0;1;0,3033026;1;0,1451707;1
-1320;0;142;4;-0,1430001;0;0;0;1;0,3025427;1;0,1459277;1
-1320;0;143;4;-0,1440001;0;0;0;1;0,3018543;1;0,1466136;1
-1320;0;144;4;-0,1450001;0;0;0;1;0,3012005;1;0,1472649;1
-1320;0;145;1;-0,1460001;0;0;0;1;0,3004574;1;0,1480053;1
-1320;0;146;1;-0,1470001;0;0;0;1;0,2997791;1;0,148681;1
-1320;0;147;1;-0,1480001;0;0;0;1;0,2990751;1;0,1493825;1
-1320;0;148;1;-0,1490001;0;0;0;1;0,2984163;1;0,150039;1
-1320;0;149;1;-0,1500001;0;0;0;1;0,2977319;1;0,1507209;1
-1320;0;150;4;-0,1510001;0;0;0;1;0,2969628;1;0,1514873;1
-1320;0;151;4;-0,1520001;0;0;0;1;0,2962927;1;0,1521551;1
-1320;0;152;4;-0,1530001;0;0;0;1;0,2956201;1;0,1528254;1
-1320;0;153;4;-0,1540001;0;0;0;1;0,294874;1;0,153569;1
-1320;0;154;4;-0,1550001;0;0;0;1;0,2941932;1;0,1542474;1
-1320;0;155;1;-0,1560001;0;0;0;1;0,293531;1;0,1549074;1
-1320;0;156;1;-0,1570001;0;0;0;1;0,29276;1;0,1556759;1
-1320;0;157;1;-0,1580001;0;0;0;1;0,2920985;1;0,1563352;1
-1320;0;158;1;-0,1590001;0;0;0;1;0,2914121;1;0,1570194;1
-1320;0;159;1;-0,1600001;0;0;0;1;0,2906499;1;0,1577791;1
-1320;0;160;4;-0,1610001;0;0;0;1;0,2899727;1;0,1584542;1
-1320;0;161;4;-0,1620001;0;0;0;1;0,289301;1;0,1591238;1
-1320;0;162;4;-0,1630002;0;0;0;1;0,2886116;1;0,159811;1
-1320;0;163;4;-0,1640002;0;0;0;1;0,2879382;1;0,1604823;1
-1320;0;164;4;-0,1650002;0;0;0;1;0,287171;1;0,1612472;1
-1320;0;165;4;-0,1660002;0;0;0;1;0,2864895;1;0,1619266;1
-1320;0;166;4;-0,1670002;0;0;0;1;0,2857807;1;0,1626333;1
-1320;0;167;4;-0,1680002;0;0;0;1;0,2851008;1;0,1633112;1
-1320;0;168;4;-0,1690002;0;0;0;1;0,2844234;1;0,1639865;1
-1320;0;169;4;-0,1700002;0;0;0;1;0,2836624;1;0,1647453;1
-1320;0;170;1;-0,1710002;0;0;0;1;0,2829751;1;0,1654307;1
-1320;0;171;1;-0,1720002;0;0;0;1;0,2822777;1;0,166126;1
-1320;0;172;1;-0,1730002;0;0;0;1;0,2816122;1;0,1667897;1
-1320;0;173;1;-0,1740002;0;0;0;1;0,2809253;1;0,1674746;1
-1320;0;174;1;-0,1750002;0;0;0;1;0,2801726;1;0,1682253;1
-1320;0;175;1;-0,1760002;0;0;0;1;0,2795029;1;0,1688931;1
-1320;0;176;1;-0,1770002;0;0;0;1;0,2788226;1;0,1695715;1
-1320;0;177;1;-0,1780002;0;0;0;1;0,2780703;1;0,1703218;1
-1320;0;178;1;-0,1790002;0;0;0;1;0,2774076;1;0,1709827;1
-1320;0;179;1;-0,1800002;0;0;0;1;0,2766579;1;0,1717305;1
-1320;0;180;4;-0,1810002;0;0;0;1;0,2759988;1;0,1723878;1
-1320;0;181;4;-0,1820002;0;0;0;1;0,2753306;1;0,1730542;1
-1320;0;182;4;-0,1830002;0;0;0;1;0,2746257;1;0,1737573;1
-1320;0;183;4;-0,1840002;0;0;0;1;0,2738669;1;0,1745142;1
-1320;0;184;4;-0,1850002;0;0;0;1;0,273196;1;0,1751834;1
-1320;0;185;1;-0,1860002;0;0;0;1;0,2725152;1;0,1758625;1
-1320;0;186;1;-0,1870002;0;0;0;1;0,2718049;1;0,176571;1
-1320;0;187;1;-0,1880002;0;0;0;1;0,2711309;1;0,1772434;1
-1320;0;188;1;-0,1890002;0;0;0;1;0,270445;1;0,1779276;1
-1320;0;189;1;-0,1900002;0;0;0;1;0,269667;1;0,1787037;1
-1320;0;190;4;-0,1910002;0;0;0;1;0,2689914;1;0,1793777;1
-1320;0;191;4;-0,1920002;0;0;0;1;0,2683179;1;0,1800495;1
-1320;0;192;4;-0,1930002;0;0;0;1;0,2675585;1;0,1808072;1
-1320;0;193;4;-0,1940002;0;0;0;1;0,2668909;1;0,1814732;1
-1320;0;194;4;-0,1950002;0;0;0;1;0,2662362;1;0,1821264;1
-1320;0;195;1;-0,1960002;0;0;0;1;0,2655356;1;0,1828254;1
-1320;0;196;1;-0,1970002;0;0;0;1;0,2647772;1;0,1835821;1
-1320;0;197;1;-0,1980002;0;0;0;1;0,2641109;1;0,1842469;1
-1320;0;198;1;-0,1990002;0;0;0;1;0,263366;1;0,1849901;1
-1320;0;199;1;-0,2000002;0;0;0;1;0,2626899;1;0,1856646;1
-1320;0;200;4;-0,2010002;0;0;0;1;0,2620271;1;0,186326;1
-1320;0;201;4;-0,2020002;0;0;0;1;0,2613198;1;0,1870318;1
-1320;0;202;4;-0,2030002;0;0;0;1;0,2605675;1;0,1877825;1
-1320;0;203;4;-0,2040002;0;0;0;1;0,2598809;1;0,1884676;1
-1320;0;204;4;-0,2050002;0;0;0;1;0,2592204;1;0,1891267;1
-1320;0;205;4;-0,2060002;0;0;0;1;0,2585423;1;0,1898033;1
-1320;0;206;4;-0,2070002;0;0;0;1;0,2577897;1;0,1905544;1
-1320;0;207;4;-0,2080002;0;0;0;1;0,2571104;1;0,1912323;1
-1320;0;208;4;-0,2090002;0;0;0;1;0,2564222;1;0,1919191;1
-1320;0;209;4;-0,2100002;0;0;0;1;0,255743;1;0,1925969;1
-1320;0;210;1;-0,2110002;0;0;0;1;0,2549544;1;0,193384;1
-1320;0;211;1;-0,2120003;0;0;0;1;0,2542867;1;0,1940503;1
-1320;0;212;1;-0,2130003;0;0;0;1;0,2535992;1;0,1947364;1
-1320;0;213;1;-0,2140003;0;0;0;1;0,2529096;1;0,1954248;1
-1320;0;214;1;-0,2150003;0;0;0;1;0,2521577;1;0,1961752;1
-1320;0;215;1;-0,2160003;0;0;0;1;0,2514935;1;0,1968381;1
-1320;0;216;1;-0,2170003;0;0;0;1;0,2508205;1;0,1975098;1
-1320;0;217;1;-0,2180003;0;0;0;1;0,2500609;1;0,1982679;1
-1320;0;218;1;-0,2190003;0;0;0;1;0,2494007;1;0,1989269;1
-1320;0;219;1;-0,2200003;0;0;0;1;0,2487181;1;0,1996082;1
-1320;0;220;1;-0,2210003;0;0;0;1;0,2480312;1;0,2002939;1
-1320;0;221;1;-0,2220003;0;0;0;1;0,2473294;1;0,2009944;1
-1320;0;222;1;-0,2230003;0;0;0;1;0,2465663;1;0,2017561;1
-1320;0;223;1;-0,2240003;0;0;0;1;0,2459082;1;0,2024131;1
-1320;0;224;1;-0,2250003;0;0;0;1;0,2452195;1;0,2031005;1
-1320;0;225;4;-0,2260003;0;0;0;1;0,2444625;1;0,2038562;1
-1320;0;226;4;-0,2270003;0;0;0;1;0,24376;1;0,2045575;1
-1320;0;227;4;-0,2280003;0;0;0;1;0,2430724;1;0,2052439;1
-1320;0;228;4;-0,2290003;0;0;0;1;0,2424157;1;0,2058995;1
-1320;0;229;4;-0,2300003;0;0;0;1;0,2417438;1;0,2065703;1
-1320;0;230;1;-0,2310003;0;0;0;1;0,2409913;1;0,2073215;1
-1320;0;231;1;-0,2320003;0;0;0;1;0,2403008;1;0,2080108;1
-1320;0;232;1;-0,2330003;0;0;0;1;0,2396412;1;0,2086693;1
-1320;0;233;1;-0,2340003;0;0;0;1;0,2388876;1;0,2094217;1
-1320;0;234;1;-0,2350003;0;0;0;1;0,2382038;1;0,2101044;1
-1320;0;235;1;-0,2360003;0;0;0;1;0,2375123;1;0,2107947;1
-1320;0;236;1;-0,2370003;0;0;0;1;0,2368324;1;0,2114736;1
-1320;0;237;1;-0,2380003;0;0;0;1;0,2360685;1;0,2122363;1
-1320;0;238;1;-0,2390003;0;0;0;1;0,2354005;1;0,2129033;1
-1320;0;239;1;-0,2400003;0;0;0;1;0,2347311;1;0,2135717;1
-1320;0;240;1;-0,2410003;0;0;0;1;0,2339842;1;0,2143174;1
-1320;0;241;1;-0,2420003;0;0;0;1;0,2332954;1;0,2150051;1
-1320;0;242;1;-0,2430003;0;0;0;1;0,2326355;1;0,215664;1
-1320;0;243;1;-0,2440003;0;0;0;1;0,2318797;1;0,2164187;1
-1320;0;244;1;-0,2450003;0;0;0;1;0,2312033;1;0,2170941;1
-1320;0;245;1;-0,2460003;0;0;0;1;0,2305494;1;0,217747;1
-1320;0;246;1;-0,2470003;0;0;0;1;0,2298329;1;0,2184625;1
-1320;0;247;1;-0,2480003;0;0;0;1;0,2290668;1;0,2192275;1
-1320;0;248;1;-0,2490003;0;0;0;1;0,2284064;1;0,219887;1
-1320;0;249;1;-0,2500003;0;0;0;1;0,2277317;1;0,2205607;1
-1320;0;250;1;-0,2510003;0;0;0;1;0,2270361;1;0,2212552;1
-1320;0;251;1;-0,2520003;0;0;0;1;0,2262608;1;0,2220295;1
-1320;0;252;1;-0,2530003;0;0;0;1;0,2255885;1;0,2227009;1
-1320;0;253;1;-0,2540003;0;0;0;1;0,2249305;1;0,2233581;1
-1320;0;254;1;-0,2550003;0;0;0;1;0,224274;1;0,2240136;1
-1320;0;255;1;-0,2560003;0;0;0;1;0,223508;1;0,2247786;1
-1320;0;256;1;-0,2570002;0;0;0;1;0,2228266;1;0,2254591;1
-1320;0;257;1;-0,2580002;0;0;0;1;0,2220772;1;0,2262075;1
-1320;0;258;1;-0,2590002;0;0;0;1;0,2214114;1;0,2268724;1
-1320;0;259;1;-0,2600002;0;0;0;1;0,2207466;1;0,2275364;1
-1320;0;260;4;-0,2610002;0;0;0;1;0,219968;1;0,228314;1
-1320;0;261;4;-0,2620002;0;0;0;1;0,2192744;1;0,2290067;1
-1320;0;262;4;-0,2630002;0;0;0;1;0,2186077;1;0,2296726;1
-1320;0;263;4;-0,2640001;0;0;0;1;0,2179503;1;0,2303292;1
-1320;0;264;4;-0,2650001;0;0;0;1;0,2171943;1;0,2310842;1
-1320;0;265;4;-0,2660001;0;0;0;1;0,2165419;1;0,2317358;1
-1320;0;266;4;-0,2670001;0;0;0;1;0,215778;1;0,2324988;1
-1320;0;267;4;-0,2680001;0;0;0;1;0,2151162;1;0,2331598;1
-1320;0;268;4;-0,2690001;0;0;0;1;0,2143652;1;0,23391;1
-1320;0;269;4;-0,2700001;0;0;0;1;0,2136919;1;0,2345825;1
-1320;0;270;1;-0,2710001;0;0;0;1;0,2130224;1;0,2352512;1
-1320;0;271;1;-0,272;0;0;0;1;0,2123522;1;0,2359206;1
-1320;0;272;1;-0,273;0;0;0;1;0,2116485;1;0,2366235;1
-1320;0;273;1;-0,274;0;0;0;1;0,2108785;1;0,2373927;1
-1320;0;274;1;-0,275;0;0;0;1;0,2101757;1;0,2380947;1
-1320;0;275;1;-0,276;0;0;0;1;0,2094919;1;0,2387777;1
-1320;0;276;1;-0,277;0;0;0;1;0,2087886;1;0,2394802;1
-1320;0;277;1;-0,278;0;0;0;1;0,2081107;1;0,2401574;1
-1320;0;278;1;-0,279;0;0;0;1;0,2074512;1;0,2408163;1
-1320;0;279;1;-0,2799999;0;0;0;1;0,2066716;1;0,2415951;1
-1320;0;280;4;-0,2809999;0;0;0;1;0,2060646;1;0,2422013;1
-1320;0;281;4;-0,2819999;0;0;0;1;0,2052756;1;0,2429896;1
-1320;0;282;4;-0,2829999;0;0;0;1;0,2045995;1;0,243665;1
-1320;0;283;4;-0,2839999;0;0;0;1;0,2039025;1;0,2443612;1
-1320;0;284;4;-0,2849999;0;0;0;1;0,20324;1;0,2450231;1
-1320;0;285;1;-0,2859999;0;0;0;1;0,2025583;1;0,2457041;1
-1320;0;286;1;-0,2869999;0;0;0;1;0,2018003;1;0,2464614;1
-1320;0;287;1;-0,2879998;0;0;0;1;0,2011363;1;0,2471247;1
-1320;0;288;1;-0,2889998;0;0;0;1;0,2003869;1;0,2478734;1
-1320;0;289;1;-0,2899998;0;0;0;1;0,199696;1;0,2485636;1
-1320;0;290;1;-0,2909998;0;0;0;1;0,1990112;1;0,2492478;1
-1320;0;291;1;-0,2919998;0;0;0;1;0,1983298;1;0,2499286;1
-1320;0;292;1;-0,2929998;0;0;0;1;0,197643;1;0,2506148;1
-1320;0;293;1;-0,2939998;0;0;0;1;0,1969598;1;0,2512974;1
-1320;0;294;1;-0,2949997;0;0;0;1;0,1962657;1;0,2519908;1
-1320;0;295;4;-0,2959997;0;0;0;1;0,1954996;1;0,2527562;1
-1320;0;296;4;-0,2969997;0;0;0;1;0,1947834;1;0,2534718;1
-1320;0;297;4;-0,2979997;0;0;0;1;0,1941198;1;0,2541348;1
-1320;0;298;4;-0,2989997;0;0;0;1;0,1933745;1;0,2548796;1
-1320;0;299;4;-0,2999997;0;0;0;1;0,1926988;1;0,2555546;1
-1320;0;300;4;-0,3009997;0;0;0;1;0,1920094;1;0,2562434;1
-1320;0;301;4;-0,3019997;0;0;0;1;0,1913412;1;0,2569112;1
-1320;0;302;4;-0,3029996;0;0;0;1;0,1906198;1;0,257632;1
-1320;0;303;4;-0,3039996;0;0;0;1;0,1899082;1;0,258343;1
-1320;0;304;4;-0,3049996;0;0;0;1;0,189252;1;0,2589986;1
-1320;0;305;1;-0,3059996;0;0;0;1;0,1884936;1;0,2597564;1
-1320;0;306;1;-0,3069996;0;0;0;1;0,1878207;1;0,2604288;1
-1320;0;307;1;-0,3079996;0;0;0;1;0,1871357;1;0,2611134;1
-1320;0;308;1;-0,3089996;0;0;0;1;0,1864566;1;0,2617919;1
-1320;0;309;1;-0,3099996;0;0;0;1;0,1856958;1;0,2625522;1
-1320;0;310;1;-0,3109995;0;0;0;1;0,1850125;1;0,2632349;1
-1320;0;311;1;-0,3119995;0;0;0;1;0,1843305;1;0,2639165;1
-1320;0;312;1;-0,3129995;0;0;0;1;0,1836655;1;0,2645811;1
-1320;0;313;1;-0,3139995;0;0;0;1;0,1829213;1;0,2653247;1
-1320;0;314;1;-0,3149995;0;0;0;1;0,1822544;1;0,2659912;1
-1320;0;315;4;-0,3159995;0;0;0;1;0,1815027;1;0,2667423;1
-1320;0;316;4;-0,3169995;0;0;0;1;0,1808335;1;0,2674111;1
-1320;0;317;4;-0,3179995;0;0;0;1;0,1801553;1;0,2680889;1
-1320;0;318;4;-0,3189994;0;0;0;1;0,1794041;1;0,2688396;1
-1320;0;319;4;-0,3199994;0;0;0;1;0,1787176;1;0,2695256;1
-1320;0;320;1;-0,3209994;0;0;0;1;0,1780317;1;0,2702111;1
-1320;0;321;1;-0,3219994;0;0;0;1;0,1773613;1;0,2708811;1
-1320;0;322;1;-0,3229994;0;0;0;1;0,1765924;1;0,2716495;1
-1320;0;323;1;-0,3239994;0;0;0;1;0,1759348;1;0,2723067;1
-1320;0;324;1;-0,3249994;0;0;0;1;0,1751862;1;0,2730549;1
-1320;0;325;1;-0,3259993;0;0;0;1;0,1745121;1;0,2737287;1
-1320;0;326;1;-0,3269993;0;0;0;1;0,1738301;1;0,2744102;1
-1320;0;327;1;-0,3279993;0;0;0;1;0,1731682;1;0,2750717;1
-1320;0;328;1;-0,3289993;0;0;0;1;0,1724183;1;0,2758213;1
-1320;0;329;1;-0,3299993;0;0;0;1;0,171754;1;0,2764852;1
-1320;0;330;1;-0,3309993;0;0;0;1;0,1710001;1;0,2772387;1
-1320;0;331;1;-0,3319993;0;0;0;1;0,1703226;1;0,2779158;1
-1320;0;332;1;-0,3329993;0;0;0;1;0,1696572;1;0,2785809;1
-1320;0;333;1;-0,3339992;0;0;0;1;0,1688996;1;0,2793381;1
-1320;0;334;1;-0,3349992;0;0;0;1;0,1682131;1;0,2800243;1
-1320;0;335;1;-0,3359992;0;0;0;1;0,1675427;1;0,2806944;1
-1320;0;336;1;-0,3369992;0;0;0;1;0,1668562;1;0,2813806;1
-1320;0;337;1;-0,3379992;0;0;0;1;0,1660912;1;0,2821453;1
-1320;0;338;1;-0,3389992;0;0;0;1;0,1654136;1;0,2828225;1
-1320;0;339;1;-0,3399992;0;0;0;1;0,1647538;1;0,283482;1
-1320;0;340;1;-0,3409992;0;0;0;1;0,1639981;1;0,2842374;1
-1320;0;341;1;-0,3419991;0;0;0;1;0,1633228;1;0,2849124;1
