agent_id;episode;step;action;reward;hasTreasure;enemyVisible;enemyInRange;treasureOnMap;distTreasure;distEnemy;distBase
-2128;0;28;1;0;0;0;0;1;0,3704869;1;0,063642
-2128;0;29;1;0;0;0;0;1;0,368681;1;0,06514655
-2128;0;30;1;0;0;0;0;1;0,3680452;1;0,06567985
-2128;0;31;1;0;0;0;0;1;0,367438;1;0,0661909
-2128;0;32;1;0;0;0;0;1;0,3666251;1;0,06687751
-2128;0;33;1;0;0;0;0;1;0,3658863;1;0,06750399
-2128;0;34;1;0;0;0;0;1;0,3652099;1;0,06807961
-2128;0;35;1;0;0;0;0;1;0,364531;1;0,06865916
-2128;0;36;1;0;0;0;0;1;0,3638307;1;0,06925882
-2128;0;37;1;0;0;0;0;1;0,3631019;1;0,06988494
-2128;0;38;1;0;0;0;0;1;0,3623942;1;0,07049483
-2128;0;39;1;0;0;0;0;1;0,3617401;1;0,07106008
-2128;0;40;1;0;0;0;0;1;0,3610604;1;0,0716491
-2128;0;41;1;0;0;0;0;1;0,3602859;1;0,07232214
-2128;0;42;1;0;0;0;0;1;0,3596001;1;0,07291988
-2128;0;43;1;0;0;0;0;1;0,3589256;1;0,07350931
-2128;0;44;1;0;0;0;0;1;0,3588338;1;0,07358957
-2128;0;45;1;0;0;0;0;1;0,3574939;1;0,07476503
-2128;0;46;1;0;0;0;0;1;0,3568051;1;0,07537143
-2128;0;47;1;0;0;0;0;1;0,3561102;1;0,07598459
-2128;0;48;1;0;0;0;0;1;0,3554213;1;0,07659382
-2128;0;49;1;0;0;0;0;1;0,3547073;1;0,07722672
-2128;0;50;1;0;0;0;0;1;0,3540345;1;0,07782435
-2128;0;51;1;0;0;0;0;1;0,3533617;1;0,07842323
-2128;0;52;1;0;0;0;0;1;0,3526024;1;0,07910055
-2128;0;53;1;0;0;0;0;1;0,3519392;1;0,07969336
-2128;0;54;1;0;0;0;0;1;0,3512573;1;0,08030395
-2128;0;55;1;0;0;0;0;1;0,3505664;1;0,08092389
-2128;0;56;1;0;0;0;0;1;0,349794;1;0,08161817
-2128;0;57;1;0;0;0;0;1;0,3491224;1;0,08222307
-2128;0;58;1;0;0;0;0;1;0,348417;1;0,08285946
-2128;0;59;1;0;0;0;0;1;0,3477506;1;0,0834617
-2128;0;60;1;0;0;0;0;1;0,3470689;1;0,0840788
-2128;0;61;1;0;0;0;0;1;0,3462845;1;0,08479005
-2128;0;62;1;0;0;0;0;1;0,3456063;1;0,08540611
-2128;0;63;1;0;0;0;0;1;0,3449072;1;0,08604206
-2128;0;64;1;0;0;0;0;1;0,3442138;1;0,08667383
-2128;0;65;1;0;0;0;0;1;0,3435193;1;0,08730752
-2128;0;66;1;0;0;0;0;1;0,3428351;1;0,08793271
-2128;0;67;1;0;0;0;0;1;0,3421611;1;0,08854941
-2128;0;68;1;0;0;0;0;1;0,3413919;1;0,08925428
-2128;0;69;1;0;0;0;0;1;0,3407253;1;0,08986593
-2128;0;70;1;0;0;0;0;1;0,3400564;1;0,09048053
-2128;0;71;1;0;0;0;0;1;0,3393608;1;0,09112048
-2128;0;72;1;0;0;0;0;1;0,3385962;1;0,09182487
-2128;0;73;1;0;0;0;0;1;0,3379206;1;0,09244796
-2128;0;74;1;0;0;0;0;1;0,3371917;1;0,09312109
-2128;0;75;1;0;0;0;0;1;0,3365954;1;0,09367238
-2128;0;76;1;0;0;0;0;1;0,3358313;1;0,09437966
-2128;0;77;1;0;0;0;0;1;0,3351269;1;0,09503242
-2128;0;78;1;0;0;0;0;1;0,3344871;1;0,09562594
-2128;0;79;1;0;0;0;0;1;0,3337406;1;0,09631927
-2128;0;80;1;0;0;0;0;1;0,3330053;1;0,09700289
-2128;0;81;1;0;0;0;0;1;0,3323069;1;0,09765299
-2128;0;82;1;0;0;0;0;1;0,3316426;1;0,09827191
-2128;0;83;1;0;0;0;0;1;0,3309711;1;0,09889816
-2128;0;84;1;0;0;0;0;1;0,3301965;1;0,09962122
-2128;0;85;1;0;0;0;0;1;0,329516;1;0,1002571
-2128;0;86;1;0;0;0;0;1;0,3288142;1;0,1009135
-2128;0;87;1;0;0;0;0;1;0,3281557;1;0,10153
-2128;0;88;1;0;0;0;0;1;0,327446;1;0,102195
-2128;0;89;1;0;0;0;0;1;0,3266867;1;0,1029071
-2128;0;90;1;0;0;0;0;1;0,3260122;1;0,1035404
-2128;0;91;1;0;0;0;0;1;0,3253872;1;0,1041274
-2128;0;92;1;0;0;0;0;1;0,3245955;1;0,1048719
-2128;0;93;1;0;0;0;0;1;0,3239062;1;0,1055206
-2128;0;94;1;0;0;0;0;1;0,3232127;1;0,1061737
-2128;0;95;1;0;0;0;0;1;0,3225115;1;0,1068347
-2128;0;96;1;0;0;0;0;1;0,3218242;1;0,107483
-2128;0;97;1;0;0;0;0;1;0,3211442;1;0,1081249
-2128;0;98;1;0;0;0;0;1;0,3204192;1;0,1088097
-2128;0;99;1;0;0;0;0;1;0,3197533;1;0,1094393
-2128;0;100;1;0;0;0;0;1;0,3190175;1;0,1101354
-2128;0;101;1;0;0;0;0;1;0,3183654;1;0,1107528
-2128;0;102;1;0;0;0;0;1;0,3176209;1;0,111458
-2128;0;103;1;0;0;0;0;1;0,3169801;1;0,1120655
-2128;0;104;1;0;0;0;0;1;0,3162593;1;0,1127493
-2128;0;105;1;0;0;0;0;1;0,3155239;1;0,1134474
-2128;0;106;1;0;0;0;0;1;0,3148015;1;0,1141336
-2128;0;107;1;0;0;0;0;1;0,3141249;1;0,1147767
-2128;0;108;1;0;0;0;0;1;0,313457;1;0,1154119
-2128;0;109;1;0;0;0;0;1;0,312749;1;0,1160857
-2128;0;110;1;0;0;0;0;1;0,3120745;1;0,1167279
-2128;0;111;1;0;0;0;0;1;0,3113472;1;0,1174208
-2128;0;112;1;0;0;0;0;1;0,3105883;1;0,1181444
-2128;0;113;1;0;0;0;0;1;0,3098892;1;0,1188112
-2128;0;114;1;0;0;0;0;1;0,3092223;1;0,1194478
-2128;0;115;1;0;0;0;0;1;0,3084932;1;0,120144
-2128;0;116;1;0;0;0;0;1;0,307825;1;0,1207824
-2128;0;117;1;0;0;0;0;1;0,3071138;1;0,1214623
-2128;0;118;1;0;0;0;0;1;0,3064246;1;0,1221214
-2128;0;119;1;0;0;0;0;1;0,3057126;1;0,1228028
-2128;0;120;1;0;0;0;0;1;0,3050306;1;0,1234558
-2128;0;121;1;0;0;0;0;1;0,3042982;1;0,1241573
-2128;0;122;1;0;0;0;0;1;0,3036463;1;0,124782
-2128;0;123;1;0;0;0;0;1;0,3029366;1;0,1254625
-2128;0;124;1;0;0;0;0;1;0,3022124;1;0,1261572
-2128;0;125;1;0;0;0;0;1;0,301551;1;0,1267919
-2128;0;126;1;0;0;0;0;1;0,3008117;1;0,1275017
-2128;0;127;1;0;0;0;0;1;0,3001254;1;0,128161
-2128;0;128;1;0;0;0;0;1;0,299417;1;0,1288418
-2128;0;129;1;0;0;0;0;1;0,2987454;1;0,1294875
-2128;0;130;1;0;0;0;0;1;0,298017;1;0,130188
-2128;0;131;1;0;0;0;0;1;0,2972936;1;0,1308841
-2128;0;132;1;0;0;0;0;1;0,2966739;1;0,1314806
-2128;0;133;1;0;0;0;0;1;0,2959242;1;0,1322026
-2128;0;134;1;0;0;0;0;1;0,2952009;1;0,1328994
-2128;0;135;1;0;0;0;0;1;0,2945715;1;0,133506
-2128;0;136;1;0;0;0;0;1;0,2938797;1;0,134173
-2128;0;137;1;0;0;0;0;1;0,2931824;1;0,1348455
-2128;0;138;1;0;0;0;0;1;0,2923968;1;0,1356035
-2128;0;139;1;0;0;0;0;1;0,2916969;1;0,1362791
-2128;0;140;1;0;0;0;0;1;0,2909971;1;0,1369549
-2128;0;141;1;0;0;0;0;1;0,2903019;1;0,1376264
-2128;0;142;1;0;0;0;0;1;0,2896479;1;0,1382583
-2128;0;143;1;0;0;0;0;1;0,2889695;1;0,1389141
-2128;0;144;1;0;0;0;0;1;0,2882877;1;0,1395733
-2128;0;145;1;0;0;0;0;1;0,2875363;1;0,1403001
-2128;0;146;1;0;0;0;0;1;0,2868437;1;0,1409703
-2128;0;147;1;0;0;0;0;1;0,2861221;1;0,1416686
-2128;0;148;1;0;0;0;0;1;0,2854756;1;0,1422946
-2128;0;149;1;0;0;0;0;1;0,2848026;1;0,1429464
-2128;0;150;1;0;0;0;0;1;0,2841109;1;0,1436166
-2128;0;151;1;0;0;0;0;1;0,2834159;1;0,1442901
-2128;0;152;1;0;0;0;0;1;0,2827083;1;0,144976
-2128;0;153;1;0;0;0;0;1;0,2819124;1;0,1457478
-2128;0;154;1;0;0;0;0;1;0,2813196;1;0,1463228
-2128;0;155;1;0;0;0;0;1;0,2805564;1;0,1470633
-2128;0;156;1;0;0;0;0;1;0,2798418;1;0,1477569
-2128;0;157;1;0;0;0;0;1;0,2791934;1;0,1483864
-2128;0;158;1;0;0;0;0;1;0,2784193;1;0,1491381
-2128;0;159;1;0;0;0;0;1;0,2777278;1;0,1498098
-2128;0;160;1;0;0;0;0;1;0,2770995;1;0,1504203
-2128;0;161;1;0;0;0;0;1;0,2764667;1;0,1510354
-2128;0;162;1;0;0;0;0;1;0,2756173;1;0,1518611
-2128;0;163;1;0;0;0;0;1;0,274992;1;0,1524692
-2128;0;164;1;0;0;0;0;1;0,2742482;1;0,1531927
-2128;0;165;1;0;0;0;0;1;0,2735231;1;0,1538982
-2128;0;166;1;0;0;0;0;1;0,2728076;1;0,1545945
-2128;0;167;1;0;0;0;0;1;0,2721342;1;0,15525
-2128;0;168;1;0;0;0;0;1;0,271453;1;0,1559132
-2128;0;169;1;0;0;0;0;1;0,2708175;1;0,1565321
-2128;0;170;1;0;0;0;0;1;0,2700602;1;0,1572699
-2128;0;171;1;0;0;0;0;1;0,269363;1;0,1579491
-2128;0;172;1;0;0;0;0;1;0,2687037;1;0,1585917
-2128;0;173;1;0;0;0;0;1;0,2679973;1;0,1592803
-2128;0;174;1;0;0;0;0;1;0,2672984;1;0,1599617
-2128;0;175;1;0;0;0;0;1;0,2665477;1;0,1606939
-2128;0;176;1;0;0;0;0;1;0,2658441;1;0,1613802
-2128;0;177;1;0;0;0;0;1;0,2652207;1;0,1619885
-2128;0;178;1;0;0;0;0;1;0,2644499;1;0,1627406
-2128;0;179;1;0;0;0;0;1;0,2637185;1;0,1634545
-2128;0;180;1;0;0;0;0;1;0,2630458;1;0,1641113
-2128;0;181;1;0;0;0;0;1;0,2623889;1;0,1647528
-2128;0;182;1;0;0;0;0;1;0,2616535;1;0,1654709
-2128;0;183;1;0;0;0;0;1;0,2609966;1;0,1661127
-2128;0;184;1;0;0;0;0;1;0,2602972;1;0,166796
-2128;0;185;1;0;0;0;0;1;0,2595001;1;0,1675751
-2128;0;186;1;0;0;0;0;1;0,2588319;1;0,1682283
-2128;0;187;1;0;0;0;0;1;0,2581739;1;0,1688715
-2128;0;188;1;0;0;0;0;1;0,2574167;1;0,1696119
-2128;0;189;1;0;0;0;0;1;0,2567719;1;0,1702426
-2128;0;190;1;0;0;0;0;1;0,2560103;1;0,1709876
-2128;0;191;1;0;0;0;0;1;0,2553376;1;0,1716457
-2128;0;192;1;0;0;0;0;1;0,2546827;1;0,1722866
-2128;0;193;1;0;0;0;0;1;0,253947;1;0,1730067
-2128;0;194;1;0;0;0;0;1;0,2532867;1;0,1736531
-2128;0;195;1;0;0;0;0;1;0,2525598;1;0,1743647
-2128;0;196;1;0;0;0;0;1;0,251826;1;0,1750834
-2128;0;197;1;0;0;0;0;1;0,2511881;1;0,1757081
-2128;0;198;1;0;0;0;0;1;0,2504125;1;0,1764679
-2128;0;199;1;0;0;0;0;1;0,249733;1;0,1771336
-2128;0;200;1;0;0;0;0;1;0,2490801;1;0,1777734
-2128;0;201;1;0;0;0;0;1;0,2483503;1;0,1784887
-2128;0;202;1;0;0;0;0;1;0,2476904;1;0,1791355
-2128;0;203;1;0;0;0;0;1;0,2469456;1;0,1798657
-2128;0;204;1;0;0;0;0;1;0,2462052;1;0,1805918
-2128;0;205;1;0;0;0;0;1;0,2455468;1;0,1812374
-2128;0;206;1;0;0;0;0;1;0,2448698;1;0,1819014
-2128;0;207;1;0;0;0;0;1;0,2441114;1;0,1826454
-2128;0;208;1;0;0;0;0;1;0,2434511;1;0,1832933
-2128;0;209;1;0;0;0;0;1;0,2427141;1;0,1840165
-2128;0;210;1;0;0;0;0;1;0,2420391;1;0,184679
-2128;0;211;1;0;0;0;0;1;0,241384;1;0,185322
-2128;0;212;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;213;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;214;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;215;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;216;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;217;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;218;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;219;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;220;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;221;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;222;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;223;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;224;1;0;0;0;0;1;0,2407438;1;0,1859505
-2128;0;225;1;0;0;0;0;1;0,2320931;1;0,1944506
-2128;0;226;1;0;0;0;0;1;0,2320931;1;0,1944506
-2128;0;227;1;0;0;0;0;1;0,2301371;1;0,1963745
-2128;0;228;1;0;0;0;0;1;0,2295107;1;0,1969907
-2128;0;229;1;0;0;0;0;1;0,2287269;1;0,1977618
-2128;0;230;1;0;0;0;0;1;0,2280206;1;0,1984569
-2128;0;231;1;0;0;0;0;1;0,2274161;1;0,1990518
-2128;0;232;1;0;0;0;0;1;0,2267194;1;0,1997375
-2128;0;233;1;0;0;0;0;1;0,2259259;1;0,2005186
-2128;0;234;1;0;0;0;0;1;0,2254034;1;0,201033
-2128;0;235;1;0;0;0;0;1;0,2245987;1;0,2018253
-2128;0;236;1;0;0;0;0;1;0,2238398;1;0,2025726
-2128;0;237;1;0;0;0;0;1;0,2231791;1;0,2032232
-2128;0;238;1;0;0;0;0;1;0,2224133;1;0,2039774
-2128;0;239;1;0;0;0;0;1;0,2217543;1;0,2046266
-2128;0;240;1;0;0;0;0;1;0,2210123;1;0,2053576
-2128;0;241;1;0;0;0;0;1;0,2204131;1;0,2059479
-2128;0;242;1;0;0;0;0;1;0,2197935;1;0,2065584
-2128;0;243;1;0;0;0;0;1;0,2189308;1;0,2074085
-2128;0;244;1;0;0;0;0;1;0,2182446;1;0,2080848
-2128;0;245;1;0;0;0;0;1;0,2175136;1;0,2088053
-2128;0;246;1;0;0;0;0;1;0,216835;1;0,2094742
-2128;0;247;1;0;0;0;0;1;0,2161456;1;0,2101539
-2128;0;248;1;0;0;0;0;1;0,215504;1;0,2107865
-2128;0;249;1;0;0;0;0;1;0,2148162;1;0,2114647
-2128;0;250;1;0;0;0;0;1;0,2141111;1;0,2121599
-2128;0;251;1;0;0;0;0;1;0,2133644;1;0,2128963
-2128;0;252;1;0;0;0;0;1;0,212641;1;0,2136099
-2128;0;253;1;0;0;0;0;1;0,2119579;1;0,2142837
-2128;0;254;1;0;0;0;0;1;0,2112429;1;0,214989
-2128;0;255;1;0;0;0;0;1;0,2105172;1;0,2157051
-2128;0;256;1;0;0;0;0;1;0,2099275;1;0,2162868
-2128;0;257;1;0;0;0;0;1;0,2092145;1;0,2169905
-2128;0;258;1;0;0;0;0;1;0,2085029;1;0,2176927
-2128;0;259;1;0;0;0;0;1;0,2077686;1;0,2184174
-2128;0;260;1;0;0;0;0;1;0,2071051;1;0,2190723
-2128;0;261;1;0;0;0;0;1;0,2063266;1;0,2198408
-2128;0;262;1;0;0;0;0;1;0,2056791;1;0,2204801
-2128;0;263;1;0;0;0;0;1;0,2050078;1;0,2211428
-2128;0;264;1;0;0;0;0;1;0,204247;1;0,221894
-2128;0;265;1;0;0;0;0;1;0,2035967;1;0,2225361
-2128;0;266;1;0;0;0;0;1;0,2028247;1;0,2232985
-2128;0;267;1;0;0;0;0;1;0,2021672;1;0,2239479
-2128;0;268;1;0;0;0;0;1;0,2014192;1;0,2246867
-2128;0;269;1;0;0;0;0;1;0,2007542;1;0,2253436
-2128;0;270;1;0;0;0;0;1;0,2001051;1;0,2259848
-2128;0;271;1;0;0;0;0;1;0,1993416;1;0,2267392
-2128;0;272;1;0;0;0;0;1;0,1986676;1;0,2274051
-2128;0;273;1;0;0;0;0;1;0,1980092;1;0,2280557
-2128;0;274;1;0;0;0;0;1;0,1972486;1;0,2288073
-2128;0;275;1;0;0;0;0;1;0,196557;1;0,2294907
-2128;0;276;1;0;0;0;0;1;0,1958552;1;0,2301844
-2128;0;277;1;0;0;0;0;1;0,1951878;1;0,2308441
-2128;0;278;1;0;0;0;0;1;0,1944239;1;0,2315992
-2128;0;279;1;0;0;0;0;1;0,1937316;1;0,2322837
-2128;0;280;1;0;0;0;0;1;0,1930608;1;0,2329468
-2128;0;281;1;0;0;0;0;1;0,1923741;1;0,2336258
-2128;0;282;1;0;0;0;0;1;0,1917019;1;0,2342904
-2128;0;283;1;0;0;0;0;1;0,1909331;1;0,2350507
-2128;0;284;1;0;0;0;0;1;0,1902506;1;0,2357256
-2128;0;285;1;0;0;0;0;1;0,1895855;1;0,2363835
-2128;0;286;1;0;0;0;0;1;0,1889094;1;0,2370521
-2128;0;287;1;0;0;0;0;1;0,1881444;1;0,2378089
-2128;0;288;1;0;0;0;0;1;0,1874376;1;0,238508
-2128;0;289;1;0;0;0;0;1;0,1867534;1;0,2391849
-2128;0;290;1;0;0;0;0;1;0,186071;1;0,2398601
-2128;0;291;1;0;0;0;0;1;0,1853857;1;0,2405381
-2128;0;292;1;0;0;0;0;1;0,1846977;1;0,2412189
-2128;0;293;1;0;0;0;0;1;0,1839361;1;0,2419725
-2128;0;294;1;0;0;0;0;1;0,1832674;1;0,2426343
-2128;0;295;1;0;0;0;0;1;0,1826124;1;0,2432826
-2128;0;296;1;0;0;0;0;1;0,1818542;1;0,244033
-2128;0;297;1;0;0;0;0;1;0,1811574;1;0,2447227
-2128;0;298;1;0;0;0;0;1;0,1804967;1;0,2453767
-2128;0;299;1;0;0;0;0;1;0,1797394;1;0,2461264
-2128;0;300;1;0;0;0;0;1;0,1790484;1;0,2468105
-2128;0;301;1;0;0;0;0;1;0,1783598;1;0,2474923
-2128;0;302;1;0;0;0;0;1;0,1776969;1;0,2481487
-2128;0;303;1;0;0;0;0;1;0,1770183;1;0,2488207
-2128;0;304;1;0;0;0;0;1;0,1762557;1;0,2495758
-2128;0;305;1;0;0;0;0;1;0,1755571;1;0,2502676
-2128;0;306;1;0;0;0;0;1;0,1748719;1;0,2509463
-2128;0;307;1;0;0;0;0;1;0,1742081;1;0,2516037
-2128;0;308;1;0;0;0;0;1;0,1734483;1;0,2523564
-2128;0;309;1;0;0;0;0;1;0,1727888;1;0,2530096
-2128;0;310;1;0;0;0;0;1;0,1721112;1;0,2536809
-2128;0;311;1;0;0;0;0;1;0,1713405;1;0,2544445
-2128;0;312;1;0;0;0;0;1;0,1706695;1;0,2551092
-2128;0;313;1;0;0;0;0;1;0,1700125;1;0,2557601
-2128;0;314;1;0;0;0;0;1;0,1692454;1;0,2565203
-2128;0;315;1;0;0;0;0;1;0,1685745;1;0,2571851
-2128;0;316;1;0;0;0;0;1;0,1678999;1;0,2578536
-2128;0;317;1;0;0;0;0;1;0,1672187;1;0,2585286
-2128;0;318;1;0;0;0;0;1;0,1664376;1;0,2593029
-2128;0;319;1;0;0;0;0;1;0,1657457;1;0,2599885
-2128;0;320;1;0;0;0;0;1;0,1650499;1;0,2606783
-2128;0;321;1;0;0;0;0;1;0,1643813;1;0,2613411
-2128;0;322;1;0;0;0;0;1;0,1637201;1;0,2619964
-2128;0;323;1;0;0;0;0;1;0,1629511;1;0,2627589
-2128;0;324;1;0;0;0;0;1;0,1622905;1;0,2634138
-2128;0;325;1;0;0;0;0;1;0,1616238;1;0,2640748
-2128;0;326;1;0;0;0;0;1;0,160855;1;0,2648371
-2128;0;327;1;0;0;0;0;1;0,1601793;1;0,2655072
-2128;0;328;1;0;0;0;0;1;0,1594944;1;0,2661864
-2128;0;329;1;0;0;0;0;1;0,158828;1;0,2668472
-2128;0;330;1;0;0;0;0;1;0,1580652;1;0,2676038
-2128;0;331;1;0;0;0;0;1;0,1573627;1;0,2683005
-2128;0;332;1;0;0;0;0;1;0,1566952;1;0,2689625
-2128;0;333;1;0;0;0;0;1;0,1560281;1;0,2696242
-2128;0;334;1;0;0;0;0;1;0,1552687;1;0,2703775
-2128;0;335;1;0;0;0;0;1;0,1546137;1;0,2710272
-2128;0;336;1;0;0;0;0;1;0,1539229;1;0,2717125
-2128;0;337;1;0;0;0;0;1;0,153156;1;0,2724734
-2128;0;338;1;0;0;0;0;1;0,1524887;1;0,2731355
-2128;0;339;1;0;0;0;0;1;0,1518252;1;0,2737938
-2128;0;340;1;0;0;0;0;1;0,1510568;1;0,2745562
-2128;0;341;1;0;0;0;0;1;0,1504423;1;0,275166
-2128;0;342;1;0;0;0;0;1;0,1496748;1;0,2759277
-2128;0;343;1;0;0;0;0;1;0,1490099;1;0,2765875
-2128;0;344;1;0;0;0;0;1;0,1482496;1;0,2773421
-2128;0;345;1;0;0;0;0;1;0,147573;1;0,2780136
-2128;0;346;1;0;0;0;0;1;0,1468886;1;0,2786929
-2128;0;347;1;0;0;0;0;1;0,1462062;1;0,2793703
-2128;0;348;1;0;0;0;0;1;0,1454522;1;0,2801188
-2128;0;349;1;0;0;0;0;1;0,1447709;1;0,2807951
-2128;0;350;1;0;0;0;0;1;0,1440862;1;0,2814748
-2128;0;351;1;0;0;0;0;1;0,1434056;1;0,2821504
-2128;0;352;1;0;0;0;0;1;0,1426547;1;0,2828961
-2128;0;353;1;0;0;0;0;1;0,1419818;1;0,2835642
-2128;0;354;1;0;0;0;0;1;0,1413127;1;0,2842285
-2128;0;355;1;0;0;0;0;1;0,1405598;1;0,2849761
-2128;0;356;1;0;0;0;0;1;0,1398646;1;0,2856666
-2128;0;357;1;0;0;0;0;1;0,1392041;1;0,2863224
-2128;0;358;1;0;0;0;0;1;0,1384556;1;0,2870658
-2128;0;359;1;0;0;0;0;1;0,1377724;1;0,2877443
-2128;0;360;1;0;0;0;0;1;0,1371046;1;0,2884076
-2128;0;361;1;0;0;0;0;1;0,1364058;1;0,2891017
-2128;0;362;1;0;0;0;0;1;0,1357181;1;0,2897848
-2128;0;363;1;0;0;0;0;1;0,1350409;1;0,2904575
-2128;0;364;1;0;0;0;0;1;0,1343687;1;0,2911252
-2128;0;365;1;0;0;0;0;1;0,133592;1;0,2918969
-2128;0;366;1;0;0;0;0;1;0,1328914;1;0,292593
-2128;0;367;1;0;0;0;0;1;0,1321921;1;0,2932877
-2128;0;368;1;0;0;0;0;1;0,1315137;1;0,2939618
-2128;0;369;1;0;0;0;0;1;0,1308341;1;0,294637
-2128;0;370;1;0;0;0;0;1;0,1301393;1;0,2953274
-2128;0;371;1;0;0;0;0;1;0,1293715;1;0,2960904
-2128;0;372;1;0;0;0;0;1;0,128686;1;0,2967716
-2128;0;373;1;0;0;0;0;1;0,1280011;1;0,2974523
-2128;0;374;1;0;0;0;0;1;0,1273312;1;0,2981181
-2128;0;375;1;0;0;0;0;1;0,1265722;1;0,2988724
-2128;0;376;1;0;0;0;0;1;0,1258927;1;0,2995478
-2128;0;377;1;0;0;0;0;1;0,1252292;1;0,3002073
-2128;0;378;1;0;0;0;0;1;0,1245633;1;0,3008693
-2128;0;379;1;0;0;0;0;1;0,1237808;1;0,3016472
-2128;0;380;1;0;0;0;0;1;0,1230826;1;0,3023413
-2128;0;381;1;0;0;0;0;1;0,1223847;1;0,3030351
-2128;0;382;1;0;0;0;0;1;0,1217005;1;0,3037153
-2128;0;383;1;0;0;0;0;1;0,1210123;1;0,3043996
-2128;0;384;1;0;0;0;0;1;0,1203464;1;0,3050617
-2128;0;385;1;0;0;0;0;1;0,1195782;1;0,3058255
-2128;0;386;1;0;0;0;0;1;0,1188817;1;0,3065182
-2128;0;387;1;0;0;0;0;1;0,1181871;1;0,3072089
-2128;0;388;1;0;0;0;0;1;0,1175188;1;0,3078735
-2128;0;389;1;0;0;0;0;1;0,1168617;1;0,3085271
-2128;0;390;1;0;0;0;0;1;0,1160985;1;0,3092861
-2128;0;391;1;0;0;0;0;1;0,1154118;1;0,3099691
-2128;0;392;1;0;0;0;0;1;0,1147499;1;0,3106274
-2128;0;393;1;0;0;0;0;1;0,1139912;1;0,3113822
-2128;0;394;1;0;0;0;0;1;0,1133313;1;0,3120385
-2128;0;395;1;0;0;0;0;1;0,1126376;1;0,3127287
-2128;0;396;1;0;0;0;0;1;0,1119467;1;0,3134161
-2128;0;397;1;0;0;0;0;1;0,1112538;1;0,3141054
-2128;0;398;1;0;0;0;0;1;0,1104921;1;0,3148632
-2128;0;399;1;0;0;0;0;1;0,1098798;1;0,3154725
-2128;0;400;1;0;0;0;0;1;0,1090944;1;0,316254
-2128;0;401;1;0;0;0;0;1;0,1083922;1;0,3169526
-2128;0;402;1;0;0;0;0;1;0,1077004;1;0,3176411
-2128;0;403;1;0;0;0;0;1;0,1069973;1;0,3183409
-2128;0;404;1;0;0;0;0;1;0,1063235;1;0,3190115
-2128;0;405;1;0;0;0;0;1;0,1056491;1;0,3196826
-2128;0;406;1;0;0;0;0;1;0,1049728;1;0,3203558
-2128;0;407;1;0;0;0;0;1;0,1042068;1;0,3211182
-2128;0;408;1;0;0;0;0;1;0,1035189;1;0,3218029
-2128;0;409;1;0;0;0;0;1;0,102854;1;0,3224649
